comments,N,lang,en-en,comments
"Cosy, calm place. Recomend.",1,catalan,en-en,"Cosy, calm place. Recomend."
Chiquito pero en el centto,1,catalan,es-en,Little one but in the centto
Solo el 1001% de Ellos.,1,catalan,es-en,Only 1001% of Them.
perfecto recomendable,1,catalan,en-en,perfecto recomendable
Excellente hôte.,1,catalan,fr-en,Excellent host.
"Super séjour, hôtel calme je recommande.",1,catalan,fr-en,"Excellent stay, quiet hotel I would recommend."
Chambre bien placer,1,catalan,fr-en,Room to place it
Large spacious apartment. Good for medium sized groups. Convenient for gare du nord station.,1,english,en-en,Large spacious apartment. Good for medium sized groups. Convenient for gare du nord station.
"El lugar es súper acogedor, buena ubicacion",1,catalan,es-en,"The place is super cozy, good location"
Bon rapport qualité-prix. A recommander.,1,catalan,fr-en,Good quality-price ratio. Has recommend.
Chambre et commodités confortables.,1,catalan,fr-en,Room and amenities comfortable.
"Super moment passé chez Gabriel. Conforme à la description, il faut aimer les chats. 
Je recommande !",1,catalan,fr-en,"Great time spent at Gabriel. According to the description, you have to love cats. 
I recommend !"
"L'ubicació és realment bona i la casa es silenciosa i acullidora. No hem tingut problemes amb en Saleh, es educat i respetuós. Els únics contras que hem tingut son que l'habitació és petita i té poc espai d'emagatzematge (no té armari).",1,catalan,ca-en,"The location is really good and the house is silent and acullidora. We have not had any problems with Saleh, are polite and respectful. The only contras that we have had are that the room is small and has little space emagatzematge (has no closet)."
"Un bonne accueil.
Nous as permis d’arriver Plus tôt que prevu. Et est réactif dès qu’on le contact.
Je recommande vivement.",1,catalan,fr-en,"A good home.
We have allowed to arrive earlier than planned. And is responsive as soon as you contact.
I highly recommend it."
"L'appart est vraiment canon ! Nicolas est super sympa, perso je reviendrai :)",1,catalan,fr-en,"The apartment is really canon ! Nicolas is super nice, personally I'll come back :)"
"Chambre simple, très propre. Accueil  cordial par Philippe.",1,catalan,fr-en,"Single room, very clean. Cordial welcome by Philippe."
Super localisation. Super sympa. Merci Philippe!,1,catalan,fr-en,Super location. Super nice. Thank You Philippe!
Super appart très bien placé. Je recommande vivement.,1,catalan,fr-en,Super apartment very well placed. I highly recommend it.
Thanks a lot Eric for your quick responses.,1,catalan,en-en,Thanks a lot Eric for your quick responses.
CP值高,1,catalan,en-en,CP值高
Bruno est vraiment genial!,1,catalan,fr-en,Bruno is really great!
Alicia est une hôtesse formidable. Merci encore!,1,catalan,fr-en,Alicia is a hostess wonderful. Thank you again!
Excellent Host. Good Communication!,1,english,en-en,Excellent Host. Good Communication!
Joël est sympathique et discret. La chambre est correct. C’est propre.,1,catalan,fr-en,Joel is friendly and discreet. The room is okay. It is clean.
Very nice Apartment,1,catalan,en-en,Very nice Apartment
"Magnifique! Isabelle é muito atenciosa e educada. Sempre disponível e ao mesmo tempo discreta. Ela saía cedo de casa e só chegava tarde. Foi super tranquilo ficar no mesmo apartamento. Cama e ducha excelentes. Localização com 2 metrôs próximos. Supermercado, padarias, restaurantes, farmácias ao lado.  Recomendo a todos!!!",1,catalan,pt-en,"Magnifique! Isabelle is very attentive and polite. Always available and at the same time discreet. She went out early in the morning and only arrived late. It was super quiet stay in the same apartment. Bed and shower excellent. Location with 2 metros nearby. Supermarket, bakeries, restaurants, pharmacies, next. I recommend it to everyone!!!"
Hôtes très accueillante. Je recommande,1,catalan,fr-en,Hosts very welcoming. I recommend
Tolles Appartement!,1,catalan,fr-en,Tolles Apartment!
Chambre calme avec vue sur la tour Eiffel.,1,catalan,fr-en,Quiet room with view on the Eiffel tower.
"Conforme aux photos. 
Merci",1,catalan,fr-en,"Consistent with the photos. 
Thank you"
"Prima knus appartementje. Alles keurig geregeld. Zeer adequate en snelle communicatie.
Paar haltes vanaf Gare du Nord en dichtbij le Sacre Coeur/Montmartre.",1,catalan,nl-en,"Great cozy apartment. Everything neatly arranged. Very adequate and quick communication.
Few stops from Gare du Nord and close to le Sacre Coeur/Montmartre."
"Proche commerces, Bars, restaurants....",1,catalan,fr-en,"Close to shops, Bars, restaurants...."
Bien situé (Metro commerces),1,catalan,fr-en,"Well located (Metro, shops)"
"Pierre 是一個很友善和很有耐性的Host｡有任何疑問他都會為我們解決,有早餐供應｡地點很方便,樓下有超市,地鐵走幾分鐘就到｡附近景點有巴黎鐵塔和香榭麗舍大道,省了很多時間和車費｡室內環境設計很細緻和有品味,相信他花了不少心機在佈置每一個細節,身在其中很有歐陸感覺,讓人會感受到法國人平日日常的生活細節｡",1,catalan,zh-en,"Pierre is a very friendly and very patient Host as well. Have any questions he will be for us to solve,with Breakfast area. The location is very convenient,downstairs there are supermarkets,Metro, walk a few minutes to the apartment. Nearby attractions are the Eiffel Tower and the Champs-Elysées,the province a lot of time and taxi fare home. Indoor environment design is very delicate and with taste,believe he spent a lot of effort in the arrangements in every detail,in which the body is very continental feeling,let people feel the French weekday daily details of life as well."
Comodo per 2 persone.,1,catalan,it-en,Comfortable for 2 people.
Belle  appartement bien situé a Paris. Par contre a éviter en période de canicule puisque situé en hauteur. De belles petites attention comme le café le matin. Pour 4 adultes l espace est correct,1,catalan,fr-en,"Beautiful apartment well located in Paris. On the other hand avoid during a heat wave since it is located in height. Nice little attention like the coffee in the morning. For 4 adults, the space is correct"
"Super, adresse à conseiller",1,catalan,fr-en,"Great, address to advise"
"Super logement, je recommande.",1,catalan,fr-en,"Excellent accommodation, I recommend."
Nice Apartment.,1,catalan,en-en,Nice Apartment.
"El apartamento de Bruno es muy bueno! Los servicios funcionan perfecto. La ubicación es súper recomendable a dos cuadras de la Torre Eiffel y cerca de supermercados, farmacias. La cercanía permite recorrer caminando Paris",1,catalan,es-en,"The apartment Bruno is very good! The services work perfect. The location is super recommended, two blocks from the Eiffel Tower and close to supermarkets, pharmacies. The close proximity allows walking Paris"
"Molt bon allotjament! Molt cèntric, barri tranquil i poc (Website hidden by Airbnb) a inconventient: el llit és just per a dues persones. Igualment, recomanable 100%",1,catalan,ca-en,"Very good accommodation! Very central, quiet neighbourhood and a little (Website hidden by Airbnb) to inconventient: the bed is just right for two people. Also, recommended 100%"
Morgan est tres sympa.,1,catalan,fr-en,Morgan is very nice.
merci Elena votre Studio est bien pratique !,1,catalan,fr-en,thank you Elena your Studio is very handy !
"Excellent standing. Personnel très sympa. Excellent petit déjeuner. 
On reviendra !!",1,catalan,fr-en,"Excellent standing. Very nice staff. Excellent breakfast. 
We will come back !!"
"Ben ubicat, amb bastants serveis al voltant.
Pis petit però correcte per uns dies.",1,catalan,ca-en,"Well located, with many services around.
Floor small but fine for a few days."
Excellent accueil. A recommander,1,catalan,en-en,Excellent accueil. A recommander
Super presta !,1,catalan,en-en,Super presta !
"Morena est super sympa et l'appart au top! Confortable, propre et surtout ultra bien placé! Je recommande",1,catalan,fr-en,"Morena is super nice and the apartment at the top! Comfortable, clean and, most importantly ultra well placed! I recommend"
Super appart. Je recommande,1,catalan,fr-en,Super appart. I recommend
Super Airbnb! Je recommande fortement !,1,catalan,fr-en,Super Airbnb! I highly recommend it !
Stylish apartament ! I recommend!,1,catalan,en-en,Stylish apartament ! I recommend!
Zona Fantastica .,1,catalan,it-en,Fantastic Area .
"Appartement cosy, impeccable ! Je recommande !",1,catalan,fr-en,"Cozy apartment, perfect ! I recommend !"
A recommander sans hésiter!,1,catalan,fr-en,Has recommend without hesitation!
"L'apartement est situe Dan's le Centreville de Paris, la position est extraordinaire, super comfortable. Diana est três gentil et disponible.  L'appartamento è situato nella zona centrale di Parigi, nel quartiere les Halles, Vicinissimo al Pompidou. Diana è gentile e disponibile. Consigliatissimo",1,catalan,it-en,"The apartement est situe Dan's le Centreville de Paris, la position est extraordinaire, super-comfortable. Diana est três gentil et disponible. The apartment is located in the central area of Paris in the les Halles district, Near the Pompidou centre. Diana is friendly and helpful. Highly recommended"
Cool place to enjoy Paris!,1,catalan,en-en,Cool place to enjoy Paris!
Correspond a la description.,1,catalan,en-en,Correspond a la description.
Correct dans l'ensemble.,1,catalan,fr-en,Correct on the whole.
"Hôtel charmant, propreté top, jacuzzi agréable, Chambre spacieuse, je recommande",1,catalan,fr-en,"Lovely hotel, cleanliness top, jacuzzi nice, spacious Room, I recommend"
"Chambre géniale. Le jacuzzi fonctionne parfaitement. On a passé deux nuits vraiment géniales. À 30min de l’Accor Hotel Arena, metro pas loin, l’hotel est très bien situé.
Nous reviendrons !",1,catalan,fr-en,"Room awesome. The jacuzzi works perfectly. We spent two nights really great. 30min from the Accor Hotel Arena, metro not far away, the hotel is very well located.
We will be back !"
"très réactif, merci Arsène.",1,catalan,fr-en,"very responsive, thank you Arsène."
Nice quiet apartment. Chriztian was a very helpful host.,1,catalan,en-en,Nice quiet apartment. Chriztian was a very helpful host.
Tres propre et tres bien equipé. Quartier central. Je recommande,1,catalan,fr-en,Very clean and very well equipped. Central district. I recommend
"Super, réactifs ",1,catalan,fr-en,"Super, reagents "
Excellent spot in Paris!,1,english,en-en,Excellent spot in Paris!
"Totalment recomanable, pis genial i ella ha estat un encant amb nosaltres",1,catalan,ca-en,"Totally recommended, floor great and it has been a charm with us"
"Appartement sympa, Nicolas est disponible en cas de problème. 
Il manque juste un micro onde. 
Bon séjour. Je recommande Nicolas.",1,catalan,fr-en,"Apartment pleasant, Nicolas is available in the event of a problem. 
It just lacks a micro wave. 
Good stay. I recommend Nicolas."
Carlos est très sympa et ponctuel,1,catalan,fr-en,Carlos is very friendly and punctual
Très bon accueil. Chambre conforme aux descriptifs.,1,catalan,fr-en,Very good reception. Room consistent with the descriptive.
Perfect ! What else ...,1,english,en-en,Perfect ! What else ...
Studio cosy proche de tout quartier très sympa,1,catalan,fr-en,Studio cozy close to everything the neighborhood very nice
Beautiful setting. Extremely responsive.  Great stay!,1,english,en-en,Beautiful setting. Extremely responsive.  Great stay!
Muy bonito departamento.,1,catalan,es-en,Very nice department.
excellent host,1,english,en-en,excellent host
Correct et calme,1,catalan,fr-en,Correct and quiet
"L'apartament es acollidor i tranquil, els 5 pisos pesen un poc pero sols ho feiem una vegada al dia. Bona relació qualitat preu. Mathieu va ser molt amable amb nosaltres. Molt fàcil contactar amb ell. ",1,catalan,ca-en,"The apartment is cozy and quiet, the 5 floors weigh a little but only it were once a day. Good price / quality ratio. Mathieu was very friendly with us. Very easy to contact him. "
"Super quartier, idéalement placé, merci galliane",1,catalan,fr-en,"Great neighborhood, conveniently placed, thank you galliane"
"Calme et central , hôte très accueillante et arrangeante , merci !",1,catalan,fr-en,"Quiet and central , host very welcoming and arrangeante , thank you !"
Merci Clémence,1,catalan,fr-en,Thank You Clémence
Bel appart !,1,catalan,fr-en,Beautiful apartment !
quartier sympa,1,catalan,fr-en,great neighbourhood
Super we à paris!,1,catalan,fr-en,Super weekend in paris!
"Una estada molt recomenable, molt ben situat en una zona tranquila però prop del centre de la ciutat.",1,catalan,ca-en,"A stay very recommendable, very well located in a quiet area but close to the centre of the city."
All Perfect!,1,catalan,en-en,All Perfect!
"Studio très bien situé, quartier vivant, pleins de commerces à proximité
Petit inconvénient: un peu bruyant.",1,catalan,fr-en,"Studio very well located, lively area, full of shops nearby
Small drawback: a bit noisy."
En general colmó las expectativas.,1,catalan,es-en,"In general, it met expectations."
Bel appartement. Quartier cool,1,catalan,fr-en,Beautiful apartment. District cool
"Nickel ! Propre et calme. J'ai passé une super nuit. Je recommande.  
(Je n'ai pas eu l'occasion de rencontrer Sarah)",1,catalan,fr-en,"Nickel ! Clean and quiet. I had a great night. I recommend. 
(I have not had the opportunity to meet Sarah)"
Joli petit studio bien situe. Contact avec Jonathan sympathique.,1,catalan,fr-en,"Nice little studio, well located. Contact Jonathan friendly."
Alles perfekt! F,1,catalan,de-en,Everything is perfect! F
"Beautiful, special appartement",1,catalan,en-en,"Beautiful, special appartement"
Superbe hôte. Appartement très bien situé. Je recommande !,1,catalan,fr-en,Superb host. Apartment very well located. I recommend !
"L'apartement de la Mai Anh està molt ben situat i és molt agradable, tant pel lloc on està situat, com per la decoració i distribució de l'espai. Té tot el necessari per passar-hi uns dies.  L'espai és una mica just per a  7 persones, però suficient.",1,catalan,ca-en,"The apartement of the Mai Anh is very well located and is very pleasant, both for the place where it is located, as well as for the decoration and space distribution. Has everything you need to spend a few days. The space is a fair bit for 7 people, but enough."
Petit studio tres bien situé et Aïda est très arrangeante . Je recommande,1,catalan,fr-en,"Small studio, very well located and Aida is very arrangeante . I recommend"
Great appartment at a perfect spot.,1,english,en-en,Great appartment at a perfect spot.
"Excellent justa as described, a must if you plan to visits Paris",1,english,en-en,"Excellent justa as described, a must if you plan to visits Paris"
Beautiful apartment. Made us feel like real Parisians for a few days.,1,catalan,en-en,Beautiful apartment. Made us feel like real Parisians for a few days.
"Super accueil, vraiment très sympa...
À recommander.",1,catalan,fr-en,"Great welcome, really nice...
To recommend."
Bona comunicació amb el propietari. Ubicació perfecte. Apartament net i còmode.,1,catalan,ca-en,Good communication with the owner. Location perfect. Apartment clean and comfortable.
위치가 정말 좋습니다. 저는 Le Bus Direct를 이용하였는데 버스 정류장이 정말 가깝습니다. 개선문 바로 근처라 동네도 조용하고 안전합니다. 엘리베이터가 없는 3층 집이니 참고하세요. 그리고 집이 정말 좁습니다. 평소에는 쇼파로 사용하는 접이식 침대를 펼치면 집 하나가 꽉찹니다. 그리고 화장실 문이 없습니다. 변기와 샤워기가 있는 공간이 있고 그 공간만 약간 높게 되어 있어서 문 없이 구분만 되어 있습니다. 전반적으로 혼자 여행하시는 분들에게 좋을 것 같습니다. 수건은 게스트 1명당 1장만 제공되고 샴푸나 비누 등 어매니티가 없으니 챙겨 가시는 것을 권장합니다. 화장실과 집안 공간 구분이 없어서 그런지 집 자체가 습해서 좀 눅눅합니다. 세탁기가 있기는 하지만 빨래가 마르지 않아 빨래 하기에는 적합하지 않습니다. 침구류와 집안 자체도 엄청 청결하진 않았습니다. 예민하신 분들이라면 거슬리실 수도 있으실 것 같아요. 하지만 저렴한 가격과 좋은 위치가 큰 장점입니다. 잘 머물다 갑니다.,1,catalan,ko-en,"The location is really good. I Le Bus Direct was a bus stop really close. Since right near the neighborhood is also quiet and safe. There is no Elevator in 3 story house. And the house is really narrow. Usual on the sofa to use as a folding bed-unfold the house, one tight pocket. And the bathroom door. Toilet and shower space and that space only slightly higher in the door without distinction only. Overall, travelling alone that is. Towel like 1 per Chapter 1 provided only shampoo or soap, etc. When I not bring it up. The toilet and the house air conditioning package house itself was a little damp. Have a washing machine but the Laundry will not dry out quickly, so do not appropriate. Bed linen and the house itself is incredibly clean. For yourself to the grate room you like. But cheap prices and good location is a great advantage. He is nice and helpful"
Perfect stay in a perfect environment!,1,english,en-en,Perfect stay in a perfect environment!
깨끗하고 조용한 숙소여서 편하게 잘 쉬었네요. 지하철 RER C를 타시면 관광 명소에 빠르게 다니실 수 있어요. 저는 그걸 모르고 버스타고 다녔습니다.,1,catalan,ko-en,Clean and quiet hostel to stay well rested. Subway RER C ride attractions on the other. I know the bus and went.
Great stay. Great apartment.,1,english,en-en,Great stay. Great apartment.
"Merci ... excellente,  a recommander!!!",1,catalan,fr-en,"Thank you ... excellent, recommend!!!"
Good location. Easy access. Restaurants nearby.,1,english,en-en,Good location. Easy access. Restaurants nearby.
"PETIT,  LIT COINCE ENTRE MUR ET PLACARD (qui est cassé donc pas de cintres ni commode)
CUISINE BIEN EQUIPEE
PETITE DOUCHE IMMEUBLE SONORE 
CLAIR ET ENSOLEILLE 
communication par SMS avec Lola",1,catalan,fr-en,"SMALL, BED WEDGES BETWEEN a WALL AND CUPBOARD (which is broken so no coat hangers or drawers)
KITCHEN WELL EQUIPPED
SMALL SHOWER BUILDING SOUND 
CLEAR AND SUNNY 
SMS communication with Lola"
"Super studio pratique et agréable 
Confort très correct",1,catalan,fr-en,"Super studio practice and pleasant 
Comfort very correct"
"Monolocale bellissimo e pulito. Portinaia gentilissima e disponibile. Qualità prezzo giusta. Posto strategico vicino a Metro Ternes, con un  solo cambio sei nei punti principali di tutta la città. Ci sono stata 5 giorno insieme ad una amica, ci siamo trovate benissimo. Consigliatissimo.
E poi ha un ottimo phon.",1,catalan,it-en,"Studio is beautiful and clean. Caretaker very kind and helpful. Quality price right. Strategic location near to Metro Ternes, with only one change six key points across the city. There have been 5 day with a friend, we found ourselves very well. But it was clean.
And then he has a very good hair dryer."
Accueil très amical de la part de Lauryane. Studio bien équipé.,1,catalan,fr-en,Very friendly reception on the part of Lauryane. Studio well equipped.
"Laurent的房子非常赞,拍摄的照片稍暗,实际宽敞明亮又干净｡他和他妻子Patricia给我们提供了周到细致的接待和讲解｡他们非常好沟通,可以排进我遇到的最佳房东前三名｡
房子所在街区相对安静､安全,周边有多家超市､餐厅,自己买来做一顿晚餐是不错的选择｡距离地铁站､埃菲尔铁塔等在步行10-20分钟范围｡公寓有电梯,太加分了｡",1,catalan,zh-en,"Laurent's House is very like,take the photo slightly darker,the actual spacious bright and clean apartment. He and his wife Patricia provided us with attentive reception and explain the apartment. They're very good communication,can be discharged into the I met the best of the landlord before the three areas.
The house where the neighborhood is relatively quiet and safe,the surrounding there are many supermarkets and restaurants,buy their own to do a dinner is a good choice as well. From the metro station and the Eiffel Tower, etc. in the walk 10-20 minute range as well. The apartment has a lift,too bonus points a night."
"L'appartement de Gwen est propre et spacieux.  La vue est exceptionnelle. Le balcon très appréciable. ..Gwen est ponctuel et facile. A 2 pas de Belleville et Jordan,  quartiers vivants et branchés",1,catalan,fr-en,"The apartment of Gwen is spacious and clean. The view is exceptional. The balcony very nice. ..Gwen is punctual and easy. Has 2 not of Belleville and Jordan, living quarters and connected"
Very excellent ~ definately 5/5 stars,1,english,en-en,Very excellent ~ definately 5/5 stars
Toufik est très accueillant. Sa chambre est très bien placée. Au plaisir de se revoir :),1,catalan,fr-en,Toufik is very welcoming. His room is very well placed. Hope to meet again :)
"L'apartament era el que esperàvem;  una mica massa petit per a 4 persones. El fet de ser una planta baixa fa que sigui una mica indiscret quan obres la finestra que dóna directament al carrer. No ens van deixar fer servir els armaris per a la roba argumentant que ja hi havia roba per als propers hostes. En un lloc tan petit això es troba a faltar. 
La situació era bona i a prop del metro, en un carrer una mica degradat.",1,catalan,ca-en,"The apartment was what we expected; a bit too small for 4 people. The fact of being a ground floor makes it a bit indiscret when you open the window that overlooks the street. Don't they let us use the closets for clothes arguing that there were clothes for the next guests. In such a small place that is missing. 
The location was good and close to the metro, in a street a little gradient."
"Super hôte 
Super appart ❤
Super quartier ",1,catalan,fr-en,"Super host 
Super appart ❤
Great neighborhood "
Excele te. El sofa comodisimo y ubicacion perfecta en 10 min cerca de todo. Recomendable,1,catalan,es-en,Excels you. The sofa comodisimo and perfect location a 10 min close to everything. Recommended
As per description. Great location.,1,english,en-en,As per description. Great location.
"Super hôte. Appart très sympa, emplacement idéal, et très bonne hospitalité. Je recommande fortement!",1,catalan,fr-en,"Super host. Apartment very nice, great location and very good hospitality. I highly recommend it!"
Calme. Bien situé. Simple. Design. Pratique. On y retournera,1,catalan,fr-en,Calm. Well located. Simple. Design. Practice. We will return
Alles top !,1,catalan,en-en,Alles top !
"Je le recommande. 
Excellent service.",1,english,en-en,"Je le recommande. 
Excellent service."
Chambre conforme au photo et personnel agréable .,1,catalan,fr-en,Room that complies with the photo and nice staff .
MERCI POUR CET ACCEUIL.,1,catalan,fr-en,THANK YOU FOR THIS WELCOME.
"Super hôtel, tant par la déco que par l'accueil.",1,catalan,fr-en,"Super hotel, as much by the decoration as by the host."
A delightful stay in a perfect location!,1,english,en-en,A delightful stay in a perfect location!
"Super appart, n’hésitez pas !",1,catalan,fr-en,"Super appart, don't hesitate !"
"十分感谢Georges and Carole的热情接待｡虽然这栋房子的入口十分容易找到,但是Georges还是坚持在路边等我们,还帮助我把行李拿上楼｡他和他妻子热情地向我们介绍房子内的厨房用品等等,一切都十分完善并且整洁｡
重点是Georges给了我们的巴黎之行非常完美的小建议,让我们得以非常方便的享受到了 Le Marais区非常特色的cafe, market和一些景点｡
Georges的公寓交通非常方便,无论是地铁还是巴士或者步行,都十分简单方便｡公寓周围有数不清有特色的cafe或餐馆,短短5天时间根本无法完全体验周围以及巴黎这座城市的魅力!
再次感谢Georges和Carole,感谢他们干净舒适的公寓,强烈推荐给大家!",1,catalan,zh-en,"Great thanks to Georges and Carole's Hospitality House. Although this house the entrance is very easy to find,but Georges insists on the roadside,etc. us, also help me put the Luggage to take upstairs apartment. He and his wife enthusiastically introduced to us within the House kitchen supplies, etc., everything is perfect and clean apartment.
The focus is on Georges to our trip to Paris perfect tips,let us be very convenient to enjoy the Le Marais area a very distinctive cafe, market and some of the attractions of the area.
Georges apartment transportation is very convenient,whether it is the subway or bus or walk,are very simple and convenient areas. Around the apartment there are countless features of cafe or restaurant,a short 5 day time simply unable to fully experience the surrounding as well as Paris, this city of charm!
Thanks again to Georges and Carole,thanks to their clean and comfortable apartment,highly recommend it to everyone!"
"SUPER ACCEUIL. APPARTEMENT AU TOP AU NIVEAU DE LA LOCALISATIION ET DE l'ENTRETIEN DES LIEUX.

JE RECOMMANDE VIVEMENT CETTE ANNONCE.

BRAVO",1,catalan,fr-en,"SUPER HOME. APARTMENT on THE TOP LEVEL OF THE LOCALISATIION AND MAINTENANCE OF the PREMISES.

I HIGHLY RECOMMEND THIS ANNOUNCEMENT.

BRAVO"
"Excellent! Rien a dire. Deco, Propreté et accueil impeccable. Merci Cynthia.",1,catalan,fr-en,"Excellent! Nothing to say. The Deco, Cleanliness and impeccable welcome. Thank You Cynthia."
"Clean. Charming. Well located. Metro, supermarkets, restaurants, (Website hidden by Airbnb) door step. Vraiment parisien.",1,catalan,en-en,"Clean. Charming. Well located. Metro, supermarkets, restaurants, (Website hidden by Airbnb) door step. Vraiment parisien."
Chambre très calme. Hôtes attentionnés. Quartier sympa. Métro 2 min,1,catalan,fr-en,Room very quiet. Hosts attentive. Great neighbourhood. Metro 2 min
"Todo perfecto.
Muchas gracias.",1,catalan,es-en,"Everything perfect.
Thank you very much."
Un buen sitio para descansar a gusto después de disfrutar de la ciudad de París.,1,catalan,es-en,A good place to rest at ease after enjoying the city of Paris.
Tolles Apartment!,1,catalan,en-en,Tolles Apartment!
"Bien situé!
Merci",1,catalan,fr-en,"Well located!
Thank you"
Convenable . merci,1,catalan,fr-en,Suitable . thank you
"Appartement sympa, bien situé.",1,catalan,fr-en,"Apartment nice, well located."
Tot perfecte! Però no estem acostumats a tenir el WC fora!,1,catalan,ca-en,All perfect! But we are not accustomed to having the TOILET outside!
"Super hôtes, quartier calme, l'appartement est super. Je recommande vivement !",1,catalan,fr-en,"Super breakfast, quiet area, the apartment is super. I highly recommend it !"
Super accueil... Appart nickel !,1,catalan,fr-en,Super home... Apartment nickel !
Joli petit studio dans quartier sympa,1,catalan,fr-en,Nice little studio in great neighbourhood
Conforme à nos attentes.,1,catalan,fr-en,In line with our expectations.
SJ est très sympa et efficaces,1,catalan,fr-en,SJ is very nice and effective
Appartement Super!,1,catalan,fr-en,Apartment Super!
"studio très propre,situé dans un quartier calme,proche transport en commun,a recommander si vous venez a paris",1,catalan,fr-en,"studio very clean,located in a quiet area,close to public transport,we recommend if you come to paris"
Perfect !!!!,1,english,en-en,Perfect !!!!
Beautiful apartment right bare Gare de Lyon! Super friendly cat. Definitely a pleasant stay!,1,catalan,en-en,Beautiful apartment right bare Gare de Lyon! Super friendly cat. Definitely a pleasant stay!
"Logement très propre, bien organisé et en position stratégique ! Appartamento molto pulito, funzionale ed in ottima posizione per visitare Parigi! Super!",1,catalan,it-en,"Logement très propre, bien organisé et en position stratégique ! Apartment very clean, functional and in an excellent position to visit Paris! Super!"
"Photos conformes, appartement très bien situé.",1,catalan,fr-en,"Photos that comply, apartment very well located."
Un pis petit però acollidor. Mol ben comunicat i amb els serveis indispensables per la nostra estada.,1,catalan,ca-en,A flat small but cozy. Very well communicated and with the services essential to our stay.
"Apartament molt net i moooolt ben situat, perfecte per dues persones",1,catalan,ca-en,"Apartment very clean and reaaaally love it well located, perfect for two people"
Excellent emplacement. Apportez votre café !,1,catalan,fr-en,Excellent location. Bring your coffee !
"Clara 人很好,房子住起来特别舒适,超级满意的旅途｡",1,catalan,zh-en,"Clara who is very good,the house lived up particularly comfortable,super satisfied with the trip home."
Merci Chloé !,1,catalan,fr-en,Thank You Chloe !
"Es un apartament perfecte. Nosaltres anàvem amb els dos fills i ha sigut genial. Molta claror, molt ben equipat i la terrasseta es fantàstica!! A més en Laurent és un noi molt atent i ens ha ajudat molt.",1,catalan,ca-en,"It is a perfect place. We went with two children and has been great. Great light, very well equipped and the terrace is fantastic!! In addition Laurent is a boy very attentive and has helped us a lot."
Cozy space in a perfect location!!,1,english,en-en,Cozy space in a perfect location!!
Apartament molt ben ubicat i molt comode,1,catalan,ca-en,Apartment very well located and very I
Ubicació perfecte. Sense sorolls .a prop del metro i parades bus. Supermerct a 100 metres.,1,catalan,ca-en,Location perfect. Without noises .close to the metro and stops bus. Supermerct to 100 meters.
Top ! Parfait. Merci Caroline,1,catalan,fr-en,Top ! Perfect. Thank You Caroline
Apartamento increible. Magnifico. Buenas personas,1,catalan,es-en,Apartment incredible. Magnificent. Good people
Fouadi est très gentil!,1,catalan,fr-en,Fouadi is very nice!
Appartement sympa avec hote tres conciliante.,1,catalan,fr-en,"Apartment nice host, very friendly."
Chambre spacieuse avec espace travail quartier calme tres bien situe proche metro.  Tres bon accueil de Guillaume,1,catalan,fr-en,Spacious room with a work area quiet area very well located close to metro. Very good reception of William
Se avete problemi di allergia evitate l'appartamento di Benoit ...,1,catalan,it-en,"If you have allergy problems, avoid the apartment of Benoit ..."
Great apartment. Recommend!,1,english,en-en,Great apartment. Recommend!
"Estadia excelente. El departamento es muy confortable y muy limpio, con excelente ubicación. Tiene toda la vajilla nueva y variada, lavarropas y lavavajillas que hace la estadía muy cómoda. Ducha, sábanas y cama excelentes! Recomendable 100%. Gracias Vanessa muy amable y predispuesta!",1,catalan,es-en,"Stay excellent. The apartment is very comfortable and very clean, with excellent location. Has all the dishes new and varied, washing machine and dishwasher which makes the stay very comfortable. Shower, sheets and bed excellent! Recommended 100%. Thank you Vanessa very friendly and responsive!"
"Cozy, silent. Perfect!!",1,catalan,en-en,"Cozy, silent. Perfect!!"
"Appartement très spacieux, très arrangeants",1,catalan,fr-en,"Very spacious apartment, very accommodating"
All Nice. Hosts excellent,1,catalan,en-en,All Nice. Hosts excellent
"Super appart, colocs très cools, Orane exceptionnelle",1,catalan,fr-en,"Super apartment, roommates are very cool, Orane bonds outstanding"
離地鐵很近價格便宜是cp值很高的地方 就是如果有行李要搬上四樓,1,catalan,zh-en,From the subway is very close and cheap price is the cp value is very high is if there is Luggage to move in on the fourth floor
"Super endroit, contact très facile. Je recommande",1,catalan,fr-en,"Super location, contact very easy. I recommend"
"Una troballa inesperada, molt agradable, millor en la realitat que en les fotos!
Cécile és la perfecta amfitriona. Es va preocupar que tot estigués perfecte, ens va ajudar en tot allò que varem necessitar.
Molt i molt recomanable!!
Gràcies per tot Cécile!!!",1,catalan,ca-en,"An unexpected finding, very nice, better in reality than in the photos!
Cécile is the perfect host. She made sure that everything was perfect, helped us in everything that we need.
Very, very recommended!!
Thanks so much Cécile!!!"
