comments,N,lang,en-en,comments
"ﾊﾟﾘの中心地で大変便利な場所にあります｡
ﾙｰﾌﾞﾙ､ﾏﾚ､ﾗﾌｧｲｴｯﾄは徒歩圏内にあります｡

一番近いﾒﾄﾛの駅は､3番線の Sentierですが､4番線 Les Hall, 8,9番のBonne Nouvelleも徒歩5分程でいけるため､主要観光地はﾒﾄﾛの乗り換え無しで行くことができます｡

ｱﾊﾟｰﾄは有名なﾓﾝﾄﾙｸﾞｲﾕ通りのすぐ近くにあります｡この通りには､商店街があり､新鮮な食材を手にいれることができ自炊したい方にも最適です｡ｽｰﾊﾟｰや薬局もあり､日用品やお土産を買うにも最適です｡

ｱﾊﾟｰﾄはｲﾒｰｼﾞ通りのﾊﾟﾘの屋根裏部屋で､雰囲気があります｡部屋は清潔に保たれていて､広さも3人には十分でした｡なによりﾊﾞｽﾀﾌﾞがあるので､日本の方にもおすすめです｡
滞在中は､けっこう自炊しましたが､不自由なく自炊できる設備が整っています｡

ﾎｽﾄのMarcも親切で､連絡も取りやすくﾄﾗﾌﾞﾙは全くありませんでした｡

全てにおいて素晴らしいｱﾊﾟｰﾄですが､唯一の欠点はｴﾚﾍﾞｰﾀｰ無し､5階にあることです｡
なれればなんてことはないですが､そこはあらかじめ認識する必要があります｡",1,breton,ja-en,"Bread and I try to zoom in the center of convenient place of departure.
Maybe shooter Edition gives the full experience､microphone level､live Bass-D makes it Engine times, thanks is within walking distance of departure.

The closest camera setting the mood of the station, on Line 3 of the Sentier, in line 4, Les Hall, 8,9 number of Bonne Nouvelle are also within 5 minutes if that, and the main attractions is the camera setting the mood of the ride with no can go on.

Like bread we Oh is famous fabric range setting spindle I I I User is in close proximity to in the vicinity. In this street, on shopping, and the freshest ingredients on hand that you can cook if you want also best possible. I frames compact parts and pharmacy and daily commodities and Souvenirs to buy the best available.

Like bread we Oh is it the camera else the street of bread and you can't download them in the attic, and the atmosphere is different in some ways. The room is clean, the size is also 3 people is enough for us. By Buss clean Edition gives you in Japan and not available.
Stay is, this self-catering but crippled without self-catering facilities all the time.

Host families of Marc so kind to contact details also and setting the live shooter Edition gives the full experience with no more.

All in the wonderful like bread we Oh is, but the only drawback is the engine skill level hard Am I no, and is located on the 5th floor of this page.
If it is not, and this is need to be aware of it."
Bon séjour chez David,1,breton,fr-en,Good stay at David
Razoavel,1,breton,en-en,Razoavel
Near metro,1,english,en-en,Near metro
She kept our luggage after chek-out time!,1,english,en-en,She kept our luggage after chek-out time!
"아침을 주셔요. 크로와상, 초코빵, 햄, 키위, 오렌지 쥬스, 요거트, 쿠키등 맛있어요. 체크아웃 시간도 넉넉해서 좋아요. 지하철이 근처에 3개 정도 있어서 아마 그것들을 주로 이용하실텐데 나름 가까워요.  그 여기 숙소 지역이 기피하는 지역? 으로 알고있는데 그렇게 무섭지는 않아요. 가정집과 학교? 도 옆에 있고요. 그 숙소로 들어가는 길이 좀 어둡긴한데 괜찮습니다.  불편한 점이 있는지 계속 물어주시고 아시는 한국분과도 연결해주셔서 여줘보시더라고요. 그래서 그 점은 조금 찡했습니다.",1,breton,ko-en,"The morning address. Croissants, chocolate bread, ham, kiwi, orange juice, yogurt, cookies so delicious. Check-out time is generous. The subway is near in the 3. in probably them mainly use would be my name. It here stay, areas to avoid that area? Known as it so scary I don't. Home and school? Next to the road. His rooms into a little dark but fine. That that continue to ask and no one with connections in here I see. So that is a little distortion."
"去凯旋门走路几分钟,铁塔走路20分钟,卢浮宫走路40分钟｡住这里很多景点可以用走的｡确实位置特别好｡房间是两张双人床,两张沙发床,住4人以内合适,住8人转不过身了｡设施比较基础,厕所门关不上,还好都是女人否则有点尴尬｡很抱歉比约定的中午12点晚了15分钟check out｡",1,breton,zh-en,"Go to the Arc de Triomphe to walk for a few minutes,the tower to walk 20 minutes,to the Louvre to walk 40 minutes home. Live here of the many attractions you can walk. Indeed the location is particularly good as well. The room is two double beds,two sofa beds,with a stay of 4 people or less suitable,with a stay of 8 people go, but the body of the House. Facilities were basic,the toilet door shut is not on,okay are woman otherwise a bit awkward as well. I'm sorry than the agreed 12 noon late 15 minutes to check out as well."
"Great house. Nice location. Near metro, near super matket",1,english,en-en,"Great house. Nice location. Near metro, near super matket"
"très bon séjour chez Anna,merci",1,breton,fr-en,"very good stay at Anna,thank you"
small but a good deal,1,english,en-en,small but a good deal
Très bon séjour chez Maguelone ! Merci !,1,breton,fr-en,Very good stay at Maguelone ! Thank you !
Perfekt!,1,breton,de-en,Perfect!
"Geneviève 的房子非常棒!通过房间的楼梯到达楼顶还能看到埃菲尔铁塔跟圣心堂,附近交通也很便利,到景点都很近,让我在巴黎住的很舒服,推荐｡",1,breton,zh-en,"Geneviève's House is great! Through the room of stairs to reach the roof you can see the Eiffel Tower with Sacre Coeur,near the traffic is also very convenient,to the attractions are very close,so I'm in Paris with a stay at the very comfortable,recommend area."
Shame about cleanliness ...,1,english,en-en,Shame about cleanliness ...
"정말 사랑스러운 가족의 집이었습니다. Guénaelle이 저희가 불편하지 않게 신경도 많이 써주고 친절하게 안내해 주었습니다. 근처에 메트로역이 두개 있어서 위치도 좋았고, 침실도 퀸사이즈 베드에 많이 좁지 않아서 여자 둘이 편히 지냈습니다. 덕분에 편하고 즐겁게 여행했어요:)",1,breton,ko-en,"Really lovely family home. Guénaelle the US is not uncomfortable to the nerve and also a lot of Sunny and friendly. Near Metro station, two at the location was also great, the bedroom is also a Queen-size bed in a lot of narrow not women both completely spent. Thanks to a comfortable and enjoyable trip.:)"
n'hesitez pas c'est top,1,breton,en-en,n'hesitez pas c'est top
Tout s’est très bien passé chez Glenn.,1,breton,fr-en,Everything went very well with Glenn.
Perfekt,1,breton,de-en,Perfect
Personnel souriant,1,breton,fr-en,Staff smiling
Well organized place.,1,english,en-en,Well organized place.
"14구쪽에 위치해있으며 주변은 깨끗합니다.
숙소도 깨끗한 편이며 조식은 바게트가 나옵니다.
체크인은 14:30분이며 더 빨리 도착하면 짐은 맡아 주나
거실이 아닌 주방에서 대기하거나 나가있어야합니다.
헤어드라이기는 여권을 맡기고 대여해줍니다. 
개인사물함은 번호에 안맞게 먼저 도착한 순서대로 마음대로 사용하면 됩니다.
침대마다 콘센트가 있어 좋습니다.",1,breton,ko-en,"14 Nine West located in the surrounding are clean.
The hostel is clean and comfortable, and the Breakfast is a baguette.
Check-in is 14:30 and arrive sooner if the load is a task or
The living room, not in the kitchen, or I have.
Hair dryer is your passport to leave for. 
Personal locker number on the first arrival order mind use.
Bed every outlet."
Perfecto :-),1,breton,es-en,Perfect :-)
Me ha gustado,1,breton,es-en,I liked
"위치가 너무 완벽합니다!! 공항에서 Direct 2을 타고 에펠탑에서 내리면 집까지 걸어서 3분? 진짜 가까워요 그리고 나가자마자 에펠탑이 바로 보여요ㅠㅠ 매일매일 에펠탑 볼수있음! 에펠탑이 잘보이는 인셉션 다리까지도 걸어서 10분? 바토무슈 선착장도 마찬가지 ㅎ 집 앞에 버스정류장도 많고 지하철도 걸어서 5~10분이면 주위역은 다 갈수있어요!! 하루 일정이 끝나고 집으로 돌아올때마다 했던 얘기가 """"""""숙소 위치 최고다""""""""
집 인테리어도 너무 이쁘고 침대가 소파를 개조?한 침댄데 하나도 불편하지않고 너무 푹신해요 라텍슨가?ㅎ 아 그리고 드라이기 안챙겨 가셔도 됩니다 초강력한 드라이기가 있거든요 바람세기 온도 조절 다돼요 ㅠㅠ 제일 맘에 드는점임..ㅎ 처음에 숙소 결정할때 후기가 별로 없어서 화장실 사진을 보고 결정을 했는데 역시나 화장실 완벽합니다 수압도 완벽 ㅎ 그리고 드럼 세탁기도 있으니까 세탁할거 많으신 분들은 세제챙겨가시면 될거같아요 ! 옷걸이도 많으니 괜히 안챙겨가도 될듯!굳이 단점을 하나 꼽자면 집 전체적인 조명이 어두워서 화장하려면 창문쪽 테이블에서 해야한다는점? 사실 단점도 아님..ㅎ
집 주위에 레스토랑이 진짜 많아요  가격대는 8~20유로 정도? 빵집도 꽤 있는데 특히 건너편 오른쪽에 Boulangerie patisserie 이라는 빵집이 있는데 여기 크로와상이랑 딸기잔뜩 올려져있는 타르트? 아무튼 진짜 맛있어요ㅠㅠ 근처에 꽤 큰 슈퍼마켓도 있어서 재료 사다가 해먹어도 됩니다 주방에 식기도구가 다있거든요 없는게 없어요ㅎ  
그리고 무엇보다 emy 메세지에 아주 친절하게 답장해줍니다ㅠㅠ 답장도 빠르고요 
지금은 이탈리아로 넘어와서 여행중인데 계속 여기 생각나네요 4일동안 묵으면서 이곳은 반드시 후기를 남겨서 알려야 겠구나라는 생각이 들었어요 무튼 여긴 ㅊ최고에요!!!! 다음에 파리에 다시 오게 된다면 여기에 또 묵고 싶어요:D
Thank you emy! Your flat is perfect:)",1,english,en-en,"위치가 너무 완벽합니다!! 공항에서 Direct 2을 타고 에펠탑에서 내리면 집까지 걸어서 3분? 진짜 가까워요 그리고 나가자마자 에펠탑이 바로 보여요ㅠㅠ 매일매일 에펠탑 볼수있음! 에펠탑이 잘보이는 인셉션 다리까지도 걸어서 10분? 바토무슈 선착장도 마찬가지 ㅎ 집 앞에 버스정류장도 많고 지하철도 걸어서 5~10분이면 주위역은 다 갈수있어요!! 하루 일정이 끝나고 집으로 돌아올때마다 했던 얘기가 """"""""숙소 위치 최고다""""""""
집 인테리어도 너무 이쁘고 침대가 소파를 개조?한 침댄데 하나도 불편하지않고 너무 푹신해요 라텍슨가?ㅎ 아 그리고 드라이기 안챙겨 가셔도 됩니다 초강력한 드라이기가 있거든요 바람세기 온도 조절 다돼요 ㅠㅠ 제일 맘에 드는점임..ㅎ 처음에 숙소 결정할때 후기가 별로 없어서 화장실 사진을 보고 결정을 했는데 역시나 화장실 완벽합니다 수압도 완벽 ㅎ 그리고 드럼 세탁기도 있으니까 세탁할거 많으신 분들은 세제챙겨가시면 될거같아요 ! 옷걸이도 많으니 괜히 안챙겨가도 될듯!굳이 단점을 하나 꼽자면 집 전체적인 조명이 어두워서 화장하려면 창문쪽 테이블에서 해야한다는점? 사실 단점도 아님..ㅎ
집 주위에 레스토랑이 진짜 많아요  가격대는 8~20유로 정도? 빵집도 꽤 있는데 특히 건너편 오른쪽에 Boulangerie patisserie 이라는 빵집이 있는데 여기 크로와상이랑 딸기잔뜩 올려져있는 타르트? 아무튼 진짜 맛있어요ㅠㅠ 근처에 꽤 큰 슈퍼마켓도 있어서 재료 사다가 해먹어도 됩니다 주방에 식기도구가 다있거든요 없는게 없어요ㅎ  
그리고 무엇보다 emy 메세지에 아주 친절하게 답장해줍니다ㅠㅠ 답장도 빠르고요 
지금은 이탈리아로 넘어와서 여행중인데 계속 여기 생각나네요 4일동안 묵으면서 이곳은 반드시 후기를 남겨서 알려야 겠구나라는 생각이 들었어요 무튼 여긴 ㅊ최고에요!!!! 다음에 파리에 다시 오게 된다면 여기에 또 묵고 싶어요:D
Thank you emy! Your flat is perfect:)"
Tout ok merci,1,breton,fr-en,All ok thank you
"Perfect.
지하철 역이 바로 옆에 있고 버스 정류장도 바로 있고 개선문 까지 걸어서 갈수도 있고  에펠탑까지도 걸어서 무리없이 갈수 있어요 위치도 좋고 또한 침대들이 진짜 편해요 깔끔하고 호텔같았어요 욕실도 깔끔하고 또한 제일 좋았던건 부엌이 완벽합니다 모든 조리기구가 준비되어있어요 저희는 집앞 마트에서 쇼핑해서 저녁은 직접 만들어먹었는데 좋았어요 그냥 여기 보이면 고민하지말고 걍 결제해야됨 ",1,breton,ko-en,"Perfect.
Subway station right next to the bus stop is also right there and a walk to go and the Eiffel Tower and even walk a bunch to go without. location is also good and also the bed really comfortable. clean hotel. the bathroom is also neat and also best conditions in the kitchen will be perfect for all cookware ready to have our house in shopping in the evening directly made I was good just see here, if not really losing my payment should be. "
Proche de tout ! Petit nids douillet.,1,breton,fr-en,Close to everything ! Small nest douillet.
Nous,1,breton,fr-en,We
Tres bel appartemant rénové avec gout.,1,breton,fr-en,Very nice-owned refurbished with taste.
"地理位置極佳, 5分鐘內步行距離到最近的metro站,五分鐘也可步行到傷兵院和羅丹美術館｡居住環境安全又乾淨,鄰居也滿友善的,房子在一樓也很方便｡可能是一層樓改建成兩戶的關係,房間有個通往隔壁的房門,是上鎖的很安全,只是隔音會比實牆差一些,還是會聽到隔壁的聲音｡床非常舒服｡煮飯器具也很齊全,洗衣機比較複雜｡浴室水壓穩定熱水夠熱｡",1,breton,zh-en,"Excellent location, within 5 minutes walking distance to the nearest metro station,five minutes walk to the wounded soldiers of the court of justice and the Rodin Museum grounds. The living environment safe and clean,neighbors also full of friendly,the house on the ground floor is also very convenient as well. Could be one floor converted into a two-family relationship,the room one leading to the next door,which is locked quite safe,just sound insulation than solid walls worse,or will hear the next sound well. Bed very comfortable and great views. The cooking appliance is also very well equipped,washing machine is relatively complex area. Bathroom water pressure and stable hot water hot enough area."
ganz gut,1,breton,de-en,very good
Très bon séjour chez zack merci,1,breton,fr-en,Very good stay with zack thank you
"房东有点冷漠｡房间比较小,露台不错｡check-in和check-out时间灵活｡",1,breton,en-en,"房东有点冷漠｡房间比较小,露台不错｡check-in和check-out时间灵活｡"
Vous allez vous régaler,1,breton,fr-en,You will enjoy
"位置很方便,距离超市餐馆Metro都很近,坐地铁去各个景点都比较便利｡酒店式管理,前台一直都有人接待,并且总是热情温暖乐于提供帮助｡选了有独立卫浴的房间,房间每天清扫,也很干净,有机会会再入住｡",1,breton,zh-en,"The location is very convenient,close to supermarket, restaurants, Metro are very close,take the subway to get to the various attractions are more convenient area. Hotel management,front Desk always someone in reception,and is always enthusiastic warm, happy to help as well. Preferably with separate bath room,room daily cleaning,it is very clean,the opportunity will be re-living area."
"Parfait. Tout est nickel , rien a reprocher",1,breton,fr-en,"Perfect. Everything is perfect , nothing to criticize"
Bon séjour chez Karim.,1,breton,fr-en,Good stay with Karim.
Vous ne serez pas decus,1,breton,fr-en,You will not be disappointed
tout en ordre! merci Kevan,1,breton,fr-en,everything in order! thank you Kevan
Très bon séjour chez Anne.,1,breton,fr-en,Very good stay with Anne.
"퐁피두 센터를 걸어서 갈수 있고, 주택가라 조용하면서도 바로 옆 골목으 레스토랑들은 늦게 까지해서 좋았습니다 ^^
G20이라는 큰 수퍼마켓도 가깝고 2층 침실, 부엌, 화장실 너무 다 깨끗했어요. 특히 부엌에서는 없는 게 없을 정도로 다 있었고, 조미료까지 쓸 수 있어서 훌륭했습니다.",1,breton,ko-en,"The Pompidou Center in walk, weeks if you are in the right next to the alley with the restaurants until late in the year. ^^
The G20 is a large supermarket also close to the 2 ground floor bedrooms, a kitchen, a toilet so clean. Especially in the kitchen not to the extent as was, and seasonings until the Can was great."
체크인하실때는 문이 열렸다고 그냥 들어가시면 안되고 기다리셨다가 꼭 호스트나 도우미?분과 함께 들어가셔야해요. 그걸 모르고 그냥 들어갔다가 살짝 당황했어요. 그외에는 모두 만족스러운 숙소였어요.,1,breton,ko-en,"Check when the door was opened and just entering and waiting you must host or helper?With entering you. It just went slightly embarrassing. In addition, all satisfying stay."
"에펠근처이긴 한데 집에서 에펠이 보이지는 않아요 옥상층?이라서 엘리베이터 내려서 계단으로 올라가야 되요

요깅가징뫄세용 뮈칭뇬이예영 쥡도더럽고 바로욮쥡에살궈이떠영 글공 쳥쇼비줬눙뎅 쳥쇼하고 쑤뤠기벼뤼고 췌크야웃하뤠요 췌크야웃햐교 나뉘까 돈을더쳥구해서 며뤼아퐈죽는쥴앟았아영",1,breton,ko-en,"Eiffel live near me at home in Paris than I don't and a rooftop floor?The Elevator down from the staircase.

Request logging is features black more a reasonable person 뇬's pool, sonication also dirty and right 욮쥡 on killing the scum of this video post London Wool Show provided me owner is Josephine Cheung show and Xu 뤠 to London Brussels and pancreas. out 뤠. pancreas. out of yo school split up the money even so for a few days in Brussels I 퐈 leather that schedule ever did!"
Très bon séjour chez Jonathan.,1,breton,fr-en,Very good stay at Jonathan.
Assez chouette.,1,breton,fr-en,Pretty nifty.
"非常喜欢这里,Noa很好!位置很棒,房子很干净!在一个时髦区,吃饭逛街都很方便",1,breton,zh-en,"Very like it here,Noa very good! Great location,House is very clean! In a trendy area,dinner shopping are very convenient"
"위치 좋아요. 1분 거리에 루브르박물관 있고 지하철역도 있고 franprix도 있어요. 숙소에서 10분 정도 거리에 한인마트도 있어요. 소피아 회사친구?가 체크인을 대신 해주었는데 말했던 체크인 시간보다 좀 늦었는데도 친절했습니다. 조리기구도 있고 건조대, 세탁기, 오븐, 전자레인지 있어요. 와이파이도 잘 터져요. 엘레베이터도 있어서 짐 옮기는 것도 괜찮아요. 그대신 엘리베이터가 작아서 사람 한명 캐리어 1개 타면 끝이예요. 단점이라면 침대를 펴면 좀 좁다는거? 여자 두명 정도는 어찌저찌 괜찮을거 같아요. 또 창문을 열면 앞집 옆집이 다 보여서 열고 있기가 좀 불편하고 주민들 말하는 소리가 들리기도 합니다.",1,breton,ko-en,"Location good. 1 minute walk to the Louvre Museum and the metro station and franprix help. The hostel in 10 minutes at one point. Sofia Company friends?The check done was told check-in time than a little late but was friendly. Cooking utensils and drying rack, washing machine, oven, microwave. Report this review Elevator so Luggage transfer is also okay. Instead, the Elevator is small and a person from one carrier 1 ride to the end. If you straighten the bed a bit narrow. Woman two degree how early okay. Or open the window and the next door to open in and there is a little discomfort, and residents say the sound."
"我們一家五口,三位大人及兩個小朋友,分別為4歲及1歲,房子大小就剛剛好｡
Harout 為我們準備了完善的小朋友設施及玩具!小朋友們都很開心!
地點非常方便,無論是坐地鐵､的士或Uber去各個景點都不是太遠,省回很多交通時間!
Harout 為人有善,令我們有朋友的感覺啊!不得不提的是他為我們準備了滿滿雪櫃的早餐食物及好喝的咖啡!沖涼液､紙巾等也準備充足!
但是如果近街的睡房窗簾能更可以遮光就好啊,小朋友睡覺時就更舒適,因為四月尾的法國要到晚上九點才天黑啊!由於樓下是電單車停泊位置,對噪音比較敏感的小朋友就睡令一間房了!另外部份長毛地氈的清潔可能比較不容易啊,感覺有灰塵｡
總括來說,Harout 絕對是用心的房東,在房子內能感覺到他的細心體貼!如果有機會到巴黎,也會選Harout 房子!",1,breton,zh-en,"Our family of five,three adults and two children,respectively aged 4 and 1 years old,the house size is just right as well.
Harout for we have prepared a perfect kids facilities and toys! The children are very happy!
The location is very convenient,either take the subway, and taxis or Uber to get to the various attractions are not too far,the province back to a lot of traffic time!
Harout is a human good,we have friends the feeling Oh! Had to mention that he prepared for us a full fridge of Breakfast food and good coffee! The shower liquid, and paper towels, etc. are also ready sufficient!
But if near the street of bedroom curtains can be more can be the light shielding is good,the children sleep on more comfortable,because the April tail of French to nine at night before it gets dark! Since the downstairs is motorcycles parked position,for noise-sensitive children to sleep make a room! In addition part of the long-haired carpet cleaning may be more not easy Ah,feel the dust as well.
In a nutshell,Harout is definitely the intentions of the landlord,the house can feel his careful and considerate! If given the opportunity to Paris,will also be selected Harout House!"
"Quel bonheur, ce studio ! Tout est parfait !! Merci Elizabeth !",1,breton,fr-en,"What a joy, what a studio ! Everything is perfect !! Thank You Elizabeth !"
We had a lovely time chez Jerome! Merci bcp!,1,english,en-en,We had a lovely time chez Jerome! Merci bcp!
Vous ne le regretterez pas !,1,breton,fr-en,You will not regret it !
"Cool dude, even let us check out a bit later...",1,english,en-en,"Cool dude, even let us check out a bit later..."
"民宿靠近埃菲尔景区也靠近metro所以出行很方便,房东人非常帅也很贴心帮你解决任何问题而且可以听到他写得超棒的旋律,来巴黎可以选择喔~",1,breton,zh-en,"Bed and Breakfast near the Eiffel scenic area is also close to the metro so travel is very convenient,the landlord who is very handsome but also very caring to help you solve any problems and you can hear he writes great melodies,to Paris, can choose Oh~"
all ok . Perfect.,1,english,en-en,all ok . Perfect.
"Ideally located. Elegant. Well-furnished,",1,english,en-en,"Ideally located. Elegant. Well-furnished,"
"適合有吸菸的房客,離RER和metro很近",1,breton,en-en,"適合有吸菸的房客,離RER和metro很近"
"지하철 역과 매우 가깝습니다. 도보로 2분?1분? 거리에 큰 마트와 빨래방이 있어요. 호스트 Sat이 굉장히 친절하고, 원할 때마다 메세지 통해 연락할 수 있었어요. 집에는 지내는 데에 필요한 모든 것이 준비되어 있습니다. 깨끗하고 볕이 잘 드는 좋은 집이에요. 화장실도 깔끔하고.. 부엌도 잘 갖추어져 있습니다. 다만 4층에 있는데 엘리베이터가 없고 계단이 좁아 짐이 무거우신 분들은 힘들 수도 있겠어요 :) ",1,breton,ko-en,"Subway station and very close. A 2-minute walk?1 minute? In the distance a large Mart and a Laundry room. The host Sat in this very friendly, whenever you want message via you can contact. The house on the need for all things are now ready. Clean and sunlit, well good home. The bathroom is also clean.. the kitchen is also well equipped. Just on the 4th floor there is no Elevator and the stairs are narrow Luggage or if you have.:) "
Marc's ok,1,english,en-en,Marc's ok
"在巴黎的住宿里算物美价廉了,房间虽小,但功能齐全｡离地铁站3分钟走路路程,到卢浮宫20分钟以内｡周围有超市,生活方便｡房东人不错,沟通容易,只是为啥头像是Madam,来的是大叔?",1,breton,zh-en,"In Paris,accommodation in counting the inexpensive, the rooms are small,but fully functional apartment. From the Metro Station 3 minutes walk away,to the Louvre within 20 minutes as well. Around there are supermarkets,living easy home. Landlord people is good,communication is easy,just why avatar is Madam,is the uncle?"
N'hésitez pas ;),1,breton,fr-en,Don't hesitate ;)
"房间位置很好 在市中心 春天百货正对面 老佛爷步行五分钟 很安全 
房东的声音很好听 全程没有见到房东
房间性价比一般啦 大概寸土寸金的巴黎就这样
准备退宿时联系不上房东 只好以checkin的方式自助checkout啦 
房间是隔板房 隔音效果为零 木地板老旧 声音很大 隔壁半夜回来在整理的声音感觉像在我住的房间整理…",1,breton,zh-en,"The room good location in city centre, spring Department store directly opposite the Galeries Lafayette a five minute walk very safe 
The landlord sounds very good the whole did not see the landlord
The room price in General. probably the inch soil inch gold of Paris just like that
Prepare the back of the sink when the contact is not the never ending East had to checkin to the way self-checkout. 
The room is separated by the Board room sound insulation effect is zero wood floors old sound great next door to the middle of the night back in the finishing of the sound feels like in my living room finishing..."
Bon séjour chez Chaïma,1,breton,fr-en,Good stay in Chaïma
Worked out great.,1,english,en-en,Worked out great.
"麻雀虽小,五脏俱全!离圣心da jio tan大教堂步行10分钟,红磨坊7fen zho分钟｡去哪都很方便｡离di tie zh an地铁站10分钟,在山上｡周围h w n d很多餐馆,酒吧,超市｡唯一不足hiu就是热水器太小了!",1,breton,zh-en,"Though small,perfectly formed! From the Sacred Heart da jio tan Cathedral 10 minute walk,the Moulin Rouge 7fen zho-House. To which are very convenient and great views. From the di tie EN an Metro Station 10 minutes,in the mountain area. Around h w n d a lot of restaurants,bar,supermarket as well. The only downside hiu is the water heater too small!"
Magic Place...!!!! beautiful Neighborhood.. !!! Mercy Xavier,1,english,en-en,Magic Place...!!!! beautiful Neighborhood.. !!! Mercy Xavier
mycket bra.,1,breton,sv-en,very good.
"Morgan 是一个非常友好的人,他特意找了一位中国人接待我们,这使我们的入住非常顺利｡ 在巴黎的这段时间,Morgan也跟我们保持联系,给了很多游玩的小建议,非常实用｡ 最后check out的时候也非常简单｡我们度过了愉快的巴黎之旅｡感谢Morgan:)",1,breton,zh-en,"Morgan is a very friendly person,he deliberately looking for a Chinese reception for us,which makes our check-in went very smoothly as well. In Paris this time,Morgan also told us to stay in touch,give a lot to play for tips,very practical apartment. Finally check out time is also very simple as well. We had a great trip to Paris area. Thanks Morgan:)"
Très bon séjour chez Jean-Luc,1,breton,fr-en,Very good stay at Jean-Luc
tout bien,1,breton,fr-en,all good
"Bon sejour chez Yoann, hote agreable..",1,breton,fr-en,"Good stay at Yoann, breakfasts pleasant.."
Man kann nur weiter empfehlen,1,breton,de-en,One can only recommend further 
"샣갘보ㄷr진ㅉr작ㅇr서 까ㅁ 노ㄹ
식기와 접시가 다 있어서 지내기 불편함이 없었습니다.
냏잫고 뭦짘??? Go잫난줄... 불편함만 없었던 정도.
아파트 구조가 매우 안전하므로 여성분께 추천",1,breton,ko-en,"샣 listings information C r real please r small o r up to E North d
Utensils and plates are all from the local discomfort.
냏 growth and 뭦 the lamp??? Go 잫 last line... discomfort, but that was not so.
The apartment structure is very safe because women with recommended"
"最寄駅が二つ使えました｡5〜8分くらい歩きますが､運河沿いを歩けるし夜遅くても危険な感じはありませんでした｡夜のｱﾊﾟｰﾄはとても静かでした｡午前中は小学校?があるのかやや賑やかでしたが､うるさくはありませんでした｡
すぐ近くに大きなｽｰﾊﾟｰもあるし､もっと行くとさらにいくつかｽｰﾊﾟｰがありました｡
お部屋は広く､浴槽もあるし､ﾍﾞﾗﾝﾀﾞもあります｡
良いお部屋だったので､また次回も利用したいと思いました｡",1,breton,ja-en,"The nearest station is two use it. 5〜8 minutes walk, the Canal Walk to even late at night you feel unsafe is not helpful. The night of hate the bread we Oh is very quiet and helpful. In the morning in elementary school? Of and bustling but that is not helpful.
Near big glass wall panel we also, and I go from the slab wall panel we are Pro.
The rooms are spacious well tub there, and click this link also available.
Good the room was, and the staff are excellent, friendly and helpful in it."
n'hésitez pas,1,breton,fr-en,please do not hesitate
"bon séjour, merci! :)",1,breton,fr-en,"good stay, thank you! :)"
c'Est bon,1,breton,en-en,c'Est bon
7월초 방문에 날씨가 더웠는데 밤에 문을 열어두면 시원했어요. 추울 정도. 복층형이라 공간활용이 좋았는데 다만 굉장히 가파라요. 4살 105cm 정도 여아가 오르내리기 어려워했어요. 샤워 부스가 좁지만 충분하고 전반적으로 깨끗해서 매우 만족스러웠습니다.,1,breton,ko-en,"7 November in the first visit, the weather is more painful at night, leave the door open to cool. Cold. Duplex type use of space was good but just very steep. 4-year-old 105cm degree girls calling difficult. Shower cubicle small but adequate and overall clean I was very satisfied."
Très bon séjour chez Ophélie!,1,breton,fr-en,Very good stay with Ophelia!
Bon séjour chez Théo. Merci.,1,breton,fr-en,Good stay with Theo. Thank you.
"Très bon accueil, merci Peggy!",1,breton,fr-en,"Very good reception, thank you Peggy!"
Excellent séjour chez Sahaar !,1,breton,fr-en,Excellent stay at Sahaar !
Charmant petit hôtel abordable,1,breton,fr-en,"Small, charming, affordable hotel"
"Très bon séjour, hôte accueillant.",1,breton,fr-en,"Very good stay, hospitable host."
All OK.,1,english,en-en,All OK.
บ้านพักสะอาด ของใช้เกือบครบ ทำเลที่ตั้งดีมาก เดินไม่ไกล metro และใกล้ป้ายรถเมล์มาก อยู่ใกล้แหล่งกิน และ supermarket,1,breton,th-en,"The rooms were very clean air conditioned almost complete good location, short walk to metro and near bus stop very close and supermarket"
Impec',1,breton,en-en,Impec'
N’esitez Pas,1,breton,fr-en,Not esitez Not
Gezellig appartement in leuke buurt,1,breton,nl-en,Cosy apartment in nice neighborhood
Posto elegante romantico ben collegato ed organizzato,1,breton,it-en,"Elegant, romantic, well-connected and organized"
Super Flat. Well organized check-in.,1,english,en-en,Super Flat. Well organized check-in.
Suser séjour chez Céline!,1,breton,fr-en,Suser stay with Celine!
Good location.  Metro about  6 minutes away.,1,english,en-en,Good location.  Metro about  6 minutes away.
"離地鐵站很近,去很多地方都很方便,去outlet也只要換一次車,房子就跟提供的照片一樣,乾淨舒適,尤其感謝可以讓我們提早入住,下次有機會來巴黎,這裡一定是首選｡",1,breton,zh-en,"From the subway station very near,went to a lot of places are very convenient,go to the outlet too, as long as for a car,a house just like the photos provided,clean and comfortable,especially thanks to can let us early check-in,the next opportunity to come to Paris,here certainly is the preferred area."
Très bon séjour chez Odilon,1,breton,fr-en,Very good stay at Odilon
vous pouvez y aller !!!,1,breton,fr-en,you can go there !!!
Trés bon séjour chez Marvin :),1,breton,fr-en,Very good stay with Marvin :)
Séjour divin chez Benjamin.,1,breton,fr-en,Stay divine in Benjamin.
Brilliant Apartment.  Would book again.,1,english,en-en,Brilliant Apartment.  Would book again.
Très bon séjour chez Michèle,1,breton,fr-en,Very good stay at Michèle
