comments,N,lang
"En skøn hyggelig og lejlighed, i et hyggeligt gårdmiljø.
Rimelig centralt belliggenhed i forhold til mange spændende seværdigheder og nemt at komme til og fra med offentlig transport
Super ren lejlighed og der var endda så man kunne lave kaffe efter ankomst. :-)
Rigtig god kontakt og kommunikation med udlejer.
Kan kun anbefales og kommer gerne igen.",1,danish
"Vi havde en fantastisk tur til Paris.
Johanna's lejlighed ligger bare helt perfekt i hjertet af Paris. Alt fungerede perfekt, og Johanna svarer hurtigt, når man skriver til hende. Fuld service, og her er super rent og pænt. Louvre området er dejligt roligt og super centralt.
12 ud af 12 stjerner herfra",1,danish
"Lejligheden ligger ved et dejligt torv med masser af liv, uden at være generende, samt flere restauranter at vælge mellem både på torvet, men også på gaderne lige omkring. Lejligheden passer fint til to for nogle få nætter, man skal dog være opmærksom på, at det er på 4. sal.",1,danish
"Lejligheden var en hotellejlighed og var som på billederne, det bedste var udsigten fra vinduet. Med vinduet åbnet, og de to stole foran, kunne man rigtigt fornemme der liv der var på torvet.",1,danish
"Dejlig lejlighed, der er som beskrevet og med gode senge. Der er lidt støj fra gaden, men det er ok i forhold til beliggenheden. Vi kommer gerne igen.",1,danish
Lejligheden kan absolut anbefales,1,danish
"很棒的一間公寓,什麼東西應有盡有:
1. 廚房的廚具以及日用品很齊全
2. 床鋪很好睡
3. 浴室乾淨以及有按摩浴缸可以用
4. 平板可以讓房間播放音樂增加情調
5. 靠近Châtelet 地鐵､RER站,交通方便
6. 樓下以及附近有許多餐廳可以享用也相當美味｡ 
7. Diana人很和善也願意幫忙房客｡像我們最後一天要離開公寓時也臨時願意讓我們待到下午四點再走｡",1,danish
"Vi havde super kommunikation med Helene - meget effektiv og nem overtagelse/aflevering af lejlighed. Beliggenhed i Marais er super, og der var ingen larm fra gaden, da lejligheden ligger ud til en hyggelig gård. Lejligheden er lille, men svarer til billederne og fungerede fint til vores behov (2 voksne og 2 børn). Alt i alt et fint ophold i Paris.",1,danish
"Helt eminent til en storbyweekend for en mor med to børn (på 9 og 11 år). Værten var fantastisk sød og imødekommende og gav alle de nødvendige oplysninger i forvejen. Han fulgte ligeledes op undervejs for at sikre at alt var okay. Beliggenheden er superfin centralt, tæt på supermarked/indkøb og metro for transport. Selvom det er centralt er der ingen gener af støj. Kan VARMT anbefales til en weekend eller kortere ophold for 2-3 personer.",1,danish
"Perfekt beligenhed, meget tæt på metro, supermarked,cafeer.",1,danish
"En skøn lejlighed med god beliggenhed ud til Seinen og med gode indkøbsmuligheder. Lejligheden ligger ydermere tæt på citybikes og de både, som transporterer en rundt i byen.",1,danish
"Lejligheden er rigtig fin til en famile med teenagerbørn. Der er plads nok, og selvom køkkenet er lille, så er der fin mulighed for at lave mad. 
Lejligheden ligger meget tæt på en metrostation og en del dagligvarebutikker i nærheden. 
Der er rent og varmt selv i februar måned. Selvom der er stille på vejen, så rådes lydfølsomme til at tage ørepropper med, da vinduerne ikke holder megen lyd ud og selvom bilerne kører langsomt larmer de på brostenene. Men der er ikke gennemkørende trafik og området er meget trygt og ungt.",1,danish
"Pigalle 1 er stedet at bo i Montmartre!! Der er gang i gaden på den mest fantastiske måde, trods området mange sex shops, men de er kun med til at gøre stedet til det Montmartre, som alle bør opleve! Lidt længere oppe af gaden på Rue Lepic oser det af hyggelige butikker, cafeer og skønne restauranter! Skal jeg retur til Paris bliver det helt sikkert her igen ❤️ 
Lejligheden er lille, men helt perfekt til to! Og med alt hvad man behøver  For livet i Paris leves udendørs uanset ☀️",1,danish
"Vi hadde et supert opphold i Sarah’s romslige og luftige leilighet. Perfekt med barn og Sarah var imøtekommende for våre behov. Leiligheten ligger kun 1 minutt fra inngang til Gambetta metrostasjon så det er veldig lett komme seg rundt. Det er livlige kaféer rett på hjørnet, og mange fine butikker i nabolaget. For barn kan spesielt anbefale La Girafe et la Lune, og parken med Square du Sergent Aurélie-Salel.",1,danish
Hyggelig lejlighed med super beliggenhed midt i Paris. Levede fint op til beskrivelsen. Hurtig og god kommunikation med værten,1,danish
"Ryddig og fint sted. Veldig sentralt, passer perfekt for en 3 dagers tur til Paris. God kommunikasjon med verten, alt i alt god opplevelse.",1,danish
A recommander sans hésiter !,1,danish
"Skøn lille og hyggelig lejlighed, mit i Paris. Den ligger super godt med transport og gå afstand til det meste. Den var rigtig fin og dejligt indrettet. Michal var super flink og nem at kommunikere med :) kan klart anbefales!",1,danish
"Mange meldinger fra verten i forkant, underveis og i etterkant. 
Svært fin leilighet, rent og super sentralt",1,danish
"Lejligheden ligger i et meget charmerende kvarter. Den er pænt og rent. Der var kun èn meget bred dyne, så i skal nok spørge på forhånd, hvis i vil have to dyner.",1,danish
"Fin lille 1-værelses lejlighed i skønne Montmartre. Rigtig fint område tæt på fine butikker, cafeer, supermarked og bagerier. Vi nød vores ophold til fulde. Ellen havde givet fin besked om hvordan vi kunne finde lejligheden, hvor og hvordan vi fik fat i nøglen osv.
Lejligheden er meget lille, men rigeligt stor til en forlænget weekend i Paris for 2 personer. Vi boede der fra fredag til mandag. 

Vi anbefaler gerne Ellens lejlighed til andre. ",1,danish
Fin lille lejlighed i pæn stand.,1,danish
"Generelt rigtig fin lejlighed! dejlig central beliggende og en fin størrelse  meget fleksibel i tjekning hvilket var super lækkert, da vi først ankom omkring midnat  ",1,danish
"Vi havde et perfekt ophold på en uge. Lejligheden er smart og hyggeligt indrettet. Der er alt hvad man skal bruge. Lejligheden ligger i en smal gård, men beliggenheden helt bagerst i gården og på 1. og 2. sal gør, at den er meget lys. Man kigger over på et stort grønt træ. 2. sal er øverste etage.
Udefra ser ejendommen slidt ud. men indenfor er alt super godt,  moderne og hyggeligt. Belleville er et multi etnisk miljø, med mennesker fra mange lande. Vi syntes det var farverigt og sjovt at opleve miljøet. Lejligheden er iøvrigt beliggende helt støjfri.",1,danish
"Super praktisk lille lejlighed, i gå afstand til stort set alt, man kan fx. Sagtens gå til effieltårnet, så et super fint sted at overnatte hvis man er turist. ",1,danish
"Veldig bra sted, som overgikk forventingene våre. Sentralt, men stille. Rent og pent, behagelig og funksjonelt.",1,danish
"Beliggenhed tæt på restauranter (Spis på Edgar; lækker mad og betjening) og Metro var super. God kommunikation før vores ophold, og problemfri indtjekning. Desværre var der under vores ophold igangværende renovering af opgangen, der larmede og vækkede os tidlig hver morgen. Dette burde være oplyst ved booking eller være taget højde for i prisen. Lejligheden ser ud som på billederne, men er godt slidt flere steder. Sofa beskidt med pletter.",1,danish
"Super dejlig lejlighed med en perfekt beliggenhed i hjertet af Marais kvarteret. 
Hyggelig og moderniseret og alt fremstår flot.  Vi var familie på 5 personer og det passede fint med det yngste barn på sovesofaen.
Vi fik lov at checke ind 1 times tid før da rengøringen var færdig.
Restauranter, butikker, indkøb, seværdigheder indefor gå afstand.",1,danish
"Lejligheden er rigtigt flot og ligger dejligt i Paris, tæt ved attraktioner og mange hyggelige butikker og spisetider.
Vi har nydt vores ophold i Paris.",1,danish
Little cold inside,1,danish
Gentile...,1,danish
Lækker lejlighed i fedt område. Metroen ligger under 2 minutters gang. Thomas var meget hjælpsom og alt var klar da vi ankom.,1,danish
"Lejligheden ligger i et dejligt roligt område i en hyggelig grøn smøge. Der er gode muligheder for både at købe lækre madvarer og spise ude i nærheden. Grønne områder og parker tæt på. Beatrice modtog os med nøgle og intro, mest på fransk. Metrostation 10 min. gang fra boligen. Alt i alt et fint udgangspunkt for at udforske Paris.",1,danish
"Ren nydelse! Det eneste dårlige jeg kan sige om mit ophold er, at den lokale Carrefour Express havde lukket på søndag og helligdage.
Uovertruffen beliggenhed, roligt om natten (!) og en fantastisk udsigt. Badeværelse er mikroskopisk, men det er en båd fra 1938, så man kan ikke forvente det helt store. Der er elkedel og et meget lille køleskab, men ellers ingen køkkenfaciliteter. Rigeligt med restauranter og metrostationer indenfor gå-afstand.
Der er fransk morgenmad i styrhuset og værtinden er meget elskværdig.
Tag afsted. Der er ikke noget at betænke sig på!",1,danish
"Det er en super dejlig lejlighed med en god beliggenhed tæt på Metro samt hyggelige spisesteder samt butikker . 
Helt sikkert et lejlighed vi vil bruge næste gang vi skal til Paris :-).",1,danish
"Super god beliggenhed, rent og pænt. Vi var 4 personer 2 voksne og 2 børn, uden problemer.",1,danish
"Velfungerende lille pariserlejlighed med perfekt beliggenhed i ft attraktioner, seværdigheder og adgang til lufthavn. God kommunikation med Isabelle.",1,danish
God oplevelse,1,danish
"kan anbefales til alle som vil prøve noget lidt anderledes.
lever fuldt op til beskrivelsen. beliggenheden er fantastisk. Offentlig transport (metro/RER) lige ved døren.Værten er venlig og hjælpsom.Kommer meget gerne tilbage igen.",1,danish
Dejligt rent og ryddeligt. Kaffe og vin som fin velkomst.,1,danish
"Stunning View. 
Sleep with sparkling Eiffel Tower, Get up with Eiffel Tower at dawn. 

환상적인 에펠탑의 야경과 함께 잠들고, 아침이면 또 에펠탑을 바라보며 깨는 경험은 최고입니다. 
숙소도 매우 깨끗해서 내내 행복하고 즐거웠습니다. 
",1,danish
Perfekt beliggenhed.,1,danish
"Alles super, danke Sandrine! :)",1,danish
"Annas lejlighed med terrasse var alt hvad vi var stillet i udsigt - og en del til! Fantastisk beliggenhed, suveræne faciliteter og en virkelig charmerende gammel pariserlejlighed. Perfekt til shopping, cafebesøg og i gåafstand til mange store turist attraktioner. Der er et ret intenst natteliv, hvor støjen fra gaden godt kan være ret påtrængende, men for os var det bare en del af oplevelsen af parisisk leben. Vi ville vælge Annas lejlighed igen med glæde og uden tøven. ",1,danish
"Hurtig, præcis og venlig kommunikation. 
Stedet var præcis som beskrevet. Meget rent og i perfekt stand. Vi anbefaler med glæde Victors sted til andre og overvejer at komme igen.",1,danish
"Vi boede som par hos Radia, da Héloïse var på rejse. Vi har aldrig brugt Airbnb før og var lidt nervøse, men det var der absolut ingen grund til! Radia var den sødeste vært, der var ingen problemer på trods af meget sen ankomst og vi følte os generelt virkelig hjemme i lejligheden. Det er fantastisk at bo i en lejlighed frem for hotelværelse, fordi det føles mere som et hjem, hvor man kan slappe lidt af. Selve lejligheden er indrettet virkelig inspirerende med forskellige ting fra rejsedestinationer, hvilket skaber en enormt hyggelig stemning. Alt i alt har vi haft en ekstremt god tur, og vi er sikre på, at opholdet hos Radia var en stor grund hertil.",1,danish
"Hyggelig lejlighed med god udnyttelse af kvadratmeterne i et meget levende og autentisk kvarter. Helt usædvanligt i Paris er den skønne terrasse med store planter! Tæt på metro og indkøb, men stadig rolig og med god mulighed for at slappe af efter en lang dag i storbyen. Værten er meget imødekommende og tilgængelig, han svarer hurtigt på henvendelser og er meget opmærksom på at gøre opholdet godt. Vores lille gruppe på 5 nød opholdet meget, og vi glæder os til at komme tilbage! Vi kan på det varmeste anbefale denne lejlighed til alle, der ønsker et hyggeligt og autentisk Parisisk udgangspunkt for storbyferien.",1,danish
"Vi hadde noen fantastiske dager i Paris. Leiligheten var ren og godt utstyrt. Terrassen var super både til frokost og på kveldene. Kort vei til butikker, restauranter og metro. Eric er en veldig hyggelig vert som svarte umiddelbart på meldinger fra oss. ",1,danish
Recommend for traveler.,1,danish
"Super Unterkunft. Sehr sauber. Gute Kommunikation, wir kommen gerne wieder.",1,danish
begge unge mennesker syntes det var en fantastisk tur og der var masser af info fra vært. lejligheden lå godt og var nem at finde. kvarteret er rigtig godt.,1,danish
Min kæreste og jeg boede i Chantal og Roberts lejlighed i en forlænget weekend i Paris. Chantal og Robert er simpelthen så elskværdige og gæstfrie og lejligheden er enormt charmerende og ligger i et skønt område midt i Paris,1,danish
Meget fin og velfungerende lejlighed med alt hvad man behøver.,1,danish
"Det var glædeligt at brug hendes Samias   bolig, varmt velkomst, alt som det skal
Varmt anbefales",1,danish
Belle surprise. Charme. Chaleur.,1,danish
Perfekt område. Ret lokalt og gode muligheder for mad. Selve stedet var rent og pænt og havde en dejlig have man kunne nyde. Samtidig med flinke naboer.,1,danish
Lejligheden er godt placeret og har alt hvad der er brug for . Værtinden har været meget behjælpelig med at give lokale tips .,1,danish
"Super lejlighed og god beliggenhed, men ærgerligt med renovation i bygningen så man blev vækket tidligt",1,danish
"Fin lejlighed og god kommunikation. 
Lejligheden egner sig dog bedst til to personer og ikke tre, som beskrevet, da beskrevet ekstra seng var en sofa og der manglede sengetøj til den tredje person. Lyset på toilet virkede ikke. 
Ellers fint ophold.",1,danish
Très  bon accueil  . Personne très gentil .,1,danish
"Vi var meget glade for lejligheden. Stedet var meget hyggeligt med gamle bjælker og en flot gammeldags pejs (til pynt). Der var nymalet og pænt, med god udsigt. Vi mødte flere af naboerne som var meget venlige og hjælpsomme alle sammen.
Den ene af de 4 sovepladser var en luftmadras, så for et længere ophold egner lejligheden sig mere til 3 personer end 4.
Alt i alt var stedet rigtig godt og vi kunne godt finde på at vende 
tilbage :-D",1,danish
Flott beliggenhet og stor leilighet!,1,danish
"Sonia er rigtig sød og imødekommende! Lejligheden er ikke så stor, men er perfekt til en mini ferie. Den ligger lige ved siden af metro og med mange gode restauranter i nærheden.",1,danish
"Maries lejlighed er charmerende og er beliggende i et livligt, mangfoldigt og hipt kvarter med autentisk parisisk atmosfære med restauranter, barer og små butikker lige i nærheden. De bedste anbefalinger! ",1,danish
"Vi hadde en faktisk tur til Paris. Marie hadde en veldig koselig leilighet. Sentralt, nært butikker og metro. 
Anbefales :)",1,danish
"Dejlig lille lejlighed med de nødvendige ting. 
Anne-Sophie tog var nem at få fat på og alt gik lige til. Lejligheden lå tæt på metro og supermarked, så det var dejlig bekvemt. Da vi skulle rejse tidligt derfra kom værten med en god løsning til aflevering af nøgler, så intet problem der. 
Nabolaget var lidt kedeligt, men det lå kun 2 km gang fra Sacre cæur, så det var helt fint. ",1,danish
Amy var veldig hyggelig og imøtekommende. Hun svarte raskt på meldinger og var fleksibel og gjestfri. Nabolaget var rolig og trygt. Kort vei til métro. Vi kommer gjerne igjen!,1,danish
"Nær Gare du Nord - fordel ved ankomst og afrejse. Ellers lidt lang transport til centrum. Men nemt med Metro.
",1,danish
"Varm modtagelse af Christine, som var behjælpelig med at finde gennem metroen.
Dejlig lys lejlighed, der var hvad der skulle bruges i hjemmet. Vi spiste dog ikke i lejligheden.
Ligger meget centralt og vi har været meget rundt i Paris.",1,danish
"친절한 집주인과 넓고 깨끗하지만 소음이 약간 아쉽다.
 밖에서 들리는 계단 캐리어 소리가 집안까지 크게 울려서 밤잠을 조금 설쳤습니가. 난방소리도 상당히 거슬리는 편. 냉장고에 있는 음식도 먹어도 된다하고 신경을 많이 써주는 집주인. 집도 깨끗하고 넓으며 각종 조미료나 조리기구, 목욕용품, 세제 등이 구비되어있어 편리.",1,danish
"Lille hyggelig 'rigtig' pariser lejlighed med en fantastisk beliggenhed i Latinerkvarteret. Meget let adgang til diverse transportmidler. Stort udbud af restauranter, cafe'er, butikker osv. ",1,danish
Sentral beliggenhet og en rolig gate.,1,danish
"Det var som at træde ind i en skattekiste. Jeg blev glad og boblende indeni. Kunne mærke paris hjerte i lejligheden. Venlig modtagelse og fin kommunikation undervejs. Fik brug for at forlænge opholdet, grundet sygdom og blev taget godt om 
, omsorg, tryghed og muligheder. Det var så dejligt at opleve. Hels sikkert til paris igen og bo ligepræcis her igen. Det var til at blive glad i låget at. En kømpe tak til vores vært.",1,danish
"Katias lejlighed er lille, men har alt hvad man har brug for, soveværelse, køkken og bad. Derudover er der rent og pænt. Dog er der ret fugtigt, muligvis på grund af dårlig ventilering på badeværelset. 
Katia ventede os ved ankomst og var sød og imødekommende. På trods af, at Katia ikke taler engelsk fik hun overleveret lejligheden i fin stil. 
Lejligheden ligger få minutter fra kanal, metro station og bycykel holdeplads. 
Vi var alt i alt glade for vores ophold! ",1,danish
"Cathrine er meget imødekommende person, der med sin gæstfrihed åbner døren til nogle gode i Paris. Lejligheden ligger i et roligt kvarter, hvor rundkørslen lige nedenfor, kan være ganske underholdende. Et godt sted og bo for nogle dage i Paris",1,danish
"Delphines charmerende lejlighed var perfekt beliggende i det skønne Marais kvarter hvor vi ynder at opholde os når vi er i Paris. Meget stor og enkelt indrettet med 2 gode dobbeltsenge, den ene en folde-ud, med ganske behagelig ! Der var super fin kommunikation og Nicolas tog fint imod os da vi ankom.
Vi er ikke i tvivl om at vi gerne lejer denne lejlighed igen og anbefaler den på det varmeste til andre !!!!!
Katja & Asta / Denmark",1,danish
" Alles hat perfekt funktionier, gerne wieder!",1,danish
"dejlig stor lejlighed, hvor der var tænkt på alt. Pæn indretning. Ren og funktionel",1,danish
"En rigtig flot og dejlig lejlighed i en rolig gade tæt på metro og spisesteder. Endnu hyggeligere end forventet ud fra billederne.
Hurtig svar fra udlejer og god kommunikation før og efter opholdet .
Kan klart anbefales.",1,danish
Elle est gentille.,1,danish
"Værten var imødekommende og fleksibel omkring ankomsttidspunkt. Vi havde kun en enkelt overnatning, fordi vi skulle mellemlande (mellem Orly og CDG), så vi ankom sent og tog tidligt af sted. Lejligheden er rigtig pæn og parisisk - og den ligger perfekt i midten af Paris. Vi nåede både aftensmad på en restaurant med udsigt til Panthéon og Eiffel-tårnet, samt morgenmad med udsigt til Notre Dame. Kan varmt anbefale at bo hos Gabrielle.",1,danish
Super fin lejlighed og rigtig sød vært - kan varmt anbefales .,1,danish
"Gode beliggenhed, behaglige omgivelser og meget gæstfri vært.",1,danish
"모든 편의시설이 갖추어진 깨끗하고 예쁜 집입니다. 
생제르망 거리 근처에 판테온 바로 앞이고 웬만한 관광지는 다 도보 가능한 환상적인 위치예요. 
큰 마트 작은 마트 다 가까워서 장보고 요리 해먹기도 좋았습니다 
친구에게 추천하고 싶은 집입니다. 
고려할 점이라면 1층이고 상점가라서 밤에 소음 있습니다. 침실에 들어가면 안들리고 카페에서 들리는 음악소리가 좋아서 저에겐 문제가 되지 않았지만요. 
그리고 세탁기, 세척기, 인덕션 등 다 갖춰져있는데 전자렌지만 없어요. 
호스트, 체크인 담당 스탭 모두 친절하고 언제나 빠른 답변 해줍니다. ",1,danish
"에펠탑과 지하철에서 매우 가깝고, 가까이 슈퍼마켓과 괜찮은 빵집이 있어서 특히 좋았습니다. 식기나 침구 상태가 그리 깨끗하지 않았고 세 명에게는 다서 좁은 편이었지만 가격과 위치를 생각하면 받아들일 만한 정도였습니다. 걸어갈 수 있는 거리에 로컬 맛집이 많고, 치안이 꽤 괜찮은 지역인 점도 좋았어요. ",1,danish
"Fantastisk beliggenhet. Rent. Trivelig og påliteli  vert. Perfekt for ett par, familie m barn eller to som kjenner hverandre godt (badet ligger innenfor soverommet, så sover du på stua må du gå gjennom soverom). Anbefales sterkt.",1,danish
Meget hyggelig og Parisisk lejlighed! Meget venlig vært med hurtig og god kommunikation! Kan helt sikkert anbefales!,1,danish
Alt i alt var vores ophold godt. Dog var lejligheden ikke rengjort da vi overtog den. Der var kun koldt vand da vandvarmere var i stykker. Udlejerne var meget træt af dette og købte os en vin i kompensation.,1,danish
"Rigtig god, stor og veludstyret lejlighed, der ligger i et roligt kvarter og med kort afstand til det centrale Paris. Passede perfekt til vores selskab på 5 personer. Vi kan bestemt anbefale lejligheden. Eneste problem var, at vi i ugen op til vores ankomst ikke kunne få kontakt med værten, så vi ikke vidste, om vores aftale med ham om shuttle fra lufthavnen var på plads, og om hvordan vi ville blive modtaget, når vi kom frem. Det ødelagde noget af forhåndsglæden. Desuden vidste vi ikke, at det i virkeligheden er et firma, der står bag. Det havde været meget rart at vide.",1,danish
Fin og velutstyrt leilighet i en stille gate like ved Montparnasse. Alle bekvemmeligheter like ved og veldig kort vei til metro. Anbefales!,1,danish
"Amazing flat
",1,english
Hyggelig lille lejlighed med super beliggenhed og værten er lyn hurtig til at svare.,1,danish
"Dejlig lejlighed, der ligger helt suverænt godt i rolig gade med mange små dagligvarebutikker og nem adgang til to metrostationer.",1,danish
Gerne wieder. Top Lage.,1,danish
"파리 북역에 내려서 금방 찾을 수 있었음. 초행길이라 멀게 느껴지는데 가까움.
리셉션 직원들도 친절하고 유쾌함. 숙소도 깨끗하고 침대도 상당히 괜찮음.
방음이 아쉬움. 위치도 Grands Boulevards역하고 가까워서 좋았음.",1,danish
"Evelyn er en venlig og imødekommende værtinde. 
Lejligheden har alt. 
Udsigten fra terrassen er fantastisk. 
Beliggenheden er god.
Vi kommer igen.",1,danish
Vi havde en fantastisk oplevelse med lejligheden og kommunikationen med lejer fungerede optimalt. Kun plus herfra.,1,danish
"Confortable, central et moderne. ",1,danish
"God rummelig lejlighed med gode faciliteter og central beliggenhed. Flink og hjælpsom vært, der er nem at komme i kontakt med",1,danish
"Vidunderlig beliggenhed i centrum af Paris. Man kan næsten ikke tro, at der kan være så stille i lejligheden, når man kommer ud på gaden hvor der summer af liv.
Meget stilfuld indrettet, det er en seværdighed i sig selv. Rent og lækkert med en lille personlig hilsen ved ankomst.

Astrid havde lavet en meget detaljeret vejledning til hvordan man kommer frem til lejligheden, den er til stor hjælp, hvis ikke man tidligere har været i Paris. Desuden er det smart, at der er kodelås til lejligheden, så er man fri for at huske nøglen og er uafhængig af hinanden.

Lejligheden kan anbefales og er både velegnet til en familie eller to par.",1,danish
"중심지와의 접근성이 매우 좋습니다. 유키는 매우 친절합니다. 요구사항들을 매우 잘 들어줍니다. 카페, 펍, 마트 등이 주위에 아주 많이 있습니다. 매우 즐거운 날들을 보냈습니다. 유키야 고마워. ㅋㅋ",1,danish
Très gentil alors.,1,danish
À recommander.,2,danish
"Flott beliggenhet, egner seg godt for 4 personer.",1,danish
The area maybe a little dangerous for single woman traveller.,1,danish
"Rigtig fin lille lejlighed, og der manglede ikke noget. Vi blev modtaget af Galas ven Stoil som hurtigt viste os rundt og gav os nøglen. Vi aftalte at skrives ved om hvornår vi skulle være ude. Der er ikke meget plads, men det er fint til to der er i Paris for at udforske byen. Kan klart anbefales!",1,danish
"Super god beliggenhed og rigtigt dejligt område. Værten var imødekommende og god hurtig til at svare, hvis der opstod mindre problemer. Min veninde og jeg boede i Ranias skønne lejlighed mens vi studerede. Jeg kan varmt anbefale lejligheden, hvis man ønsker et længere ophold i et dejligt område med faciliteter såsom vaskemaskine, køkken opvaskemaskine, osv. ",1,danish
"Agnès og Andreas var fantastiske! 
God kommunikasjon, meget hjelpsomme og snille. 
Leiligheten var akkurat som beskrevet. Veldig koselig og i stille bygård.
Gode senger.
Beliggenheten er meget sentral.
Anbefales på det varmeste!
Merete & Carlo :-)",1,danish
Stunning flat. Distinctive Superb location.,1,english
"proper, agreeable et moderne",1,danish
"Dora var vildt venlig og imødekommende. Lejligheden var ren, flot tæt på metro og alle pengene værd :)",1,danish
"Fantastisk sted. Luksuriøst, fin størrelse, tilbaketrukne og gjestfrie verter, fin beliggenhet, rent, romantisk, sjarmerende og helt unikt! ",1,danish
"Fint sted for er par med op til 2 børn, ligger tæt på transport, så nemt at komme rundt, specielt badeværelset er super lækker, god wifi vi var meget tilfredse ",1,danish
"Oliviers og Floras lejlighed ligger i en typisk og charmerende ejendom i det 11e arrondissement. Et kvarter vi ikke kendte, men som viste sig at byde på mange oplevelser.

Olivier er en omsorgsfuld vært der vil det bedste for sine gæster. Han rådgiver og kommunikerer meget gerne. Lejligheden er hyggelig med en lille altan hvor vi spiste morgenmad når vejret var til det. Trappen er snæver og for viderekommende når man skal slæbe bagage til 5. sal. Den gode nyhed var at Olivier ventede øverst oppe med en flaske indflytningsvin! Lejligheden er på cirka 70 m2, og man lever selvfølgelig tæt. Det var ikke noget problem for os, fordi Olivier og Flora er diskrete og hensynsfulde. På grund af varmen måtte vi sove med åbne vinduer hvilket medfører en del gadestøj. Vi vænnede os til det.

Alt i alt en fin oplevelse der gav et indblik i hvordan yngre parisere lever..",1,danish
"Lejligheden ligger perfekt i midten af den bedste del af Marais. Den er interessant og anderledes, men ligger i bunden af en bygning bagerst i en baggård, og er forholdsvis mørk og varm i august måned, hvor vi besøgte den, da der kun er et enkelt lille vindue i taget. 
Philippe er hurtig, nem og præcis at kommunikere med via sms og mail. Vi mødte ham først da vi tjekkede ud, da det var hans ansatte, som mødte os ved indtjekning, men al kommunikation foregik fint, og han var fleksibel med tider for udtjekning.",1,danish
"Fantastisk beliggenhed. Pænt og rent, gode senge.",1,danish
Nice for traveling Paris,1,danish
Fint hostel med udmærket beliggenhed og service for prisen. Udmærket hvis man rejser alene.,1,danish
Remarkable performance.,1,danish
High value for one person traveling!!,1,danish
"Fin lejlighed. God størrelse til en familie på fire. Ligger perfekt lige midt i Latiner kvarteret, samt tæt til Metro og tog til lufthavnen. Støj fra gaden er et minus. Desværre var udsigten ødelagt grundet renovering.",1,danish
"Min kone og jeg sov tre nætter i lejligheden. Perfekt til et par, der gerne vil opleve det centrale Paris. Monica bød is velkommen da vi kom og gav os gode tips til nabolaget. Kommer gerne igen",1,danish
"Vi kan kun sige, at lejligheden levede fuldt ud op til vores forventninger, der var hyggelig og passede fin til et par. Vi kan på det varmeste anbefale stedet. God wifi, rent og pænt og skøn beliggenhed i en charmerende baggård.",1,danish
Super oplevelse. Vi følte os utroligt velkommen og fik hjælp til alt hvad vi havde brug for. Vi vil bo her igen!,1,danish
"Vi var meget glade for at benytte Valeria Marcello's bolig. Den ligger utroligt centralt for alt, og alligevel meget roligt uden gadestøj.
Den er lys, personlig og venlig bo i. Vi blev meget godt modtaget og vist hvor tingene stod.
Der var dejlige sofaer at sidde i, sengen var god og køkkenet er veludstyret.
Den ligger på 3. sal men der er ikke elevator, men det vil ikke afholde os fra at benytte lejligheden igen. Tak til Valeria for hurtige tilbagemeldinger.",1,danish
"Ok sted, menlidt rodet og omstændelig forklaring med adgang, og en lidt nusset lejlighed, med en tilfældig upraktisk indetning",1,danish
"Der var check-in klokken 11, og Guillumes ven kom til tiden og lukkede os ind. Kommunikation inden og efter ankomst var helt problemfri. Der var også lidt morgenbrød stillet frem til os. 
Alt fungerede fint med lejligheden. Den ligger i et roligt kvarter og der er kun 5-8 minutter til nærmeste metro station, Alísia, hvorfra det kun tager 10-15 minutter at komme til eks. Notre Dame kirken ved Seinen.
Alt i alt en god oplevelse,- kan anbefales.",1,danish
Great stay for budget travellers. Recommended.,1,english
"Værelset har en fantastisk beliggenhed, men desværre utrolig  beskidt og faldefærdigt. Ingen håndklæder og tvivlsomt sengelinned.",1,danish
"Wunderbares geräumiges Appartment, in zentraler Lage.
Wir kommen gerne wieder.",1,danish
"god kommunikasjon med verten, fikk også en fin velkomst. Lys og fin leilighet, Bor gjerne her igjen.",1,danish
À éviter,2,danish
"여행 기분을 제대로 느낄 수 있는 호스텔입니다. 호텔 수준으로 서비스나 청결도가 좋아요. 진짜 매일매일 청소 칼 같이 해주십니다. 아침에 간소하지만 바게트와 잼 버터, 커피들이 공짜에요. 전체적으로 너무 깔끔하고 호스트분들도 친절하셔서, 대 만족 하고 갑니다. 다음에 파리에 오면 또 머물고 싶어요.",1,danish
Sentralt med umiddelbar nærhet til det meste. Tett på place de la concorde og louvre. Standarden var god og inn/utsjekk var veldig lettvint.,1,danish
Great for solo travelers,1,english
A very good place for travellers,1,english
Det er et bra sted. Anbefaller,1,danish
"Clean,tidy. Suitable for travellers with tide budget ",1,danish
Perfekt beliggenhed med adgang til alle nødvendigheder og det hyggeligste kvarter. Lejligheden var meget lille med et minimum af de nødvendige elementer.,1,danish
출장차 갔었는데 깨끗하고 학회장소와 가까워 편리했습니다.,1,danish
Excellent location. Just like Described,1,danish
"Lejligheden er ikke så stor, men den er godt indrettet og der er det man skal bruge. Der er en fin lille altan, med sol og en flot udsigt. Den ligger fint i forhold til offentlig transport, der er både busser og metro tæt på lejligheden. Der ligger en del gode og hyggelige restauranter, barer og cafeer i området. ",1,danish
"Hyggelig lejlighed, med fin altan og flot udsigt udover byen. Lejligheden ligger i hyggeligt område tæt på både caféer, park, restauranter og barer. Alt i alt et dejligt ophold og Anne var god til at svare på spørgsmål og hjælpe. ",1,danish
