comments,N,lang,comment_in_english
"위치가 아주 좋습니다.
에펠탑으로 하루를 시작하고 마무리할 수 있는 장소입니다.
알렉스는 친절한 호스트입니다.
숙소에 도착할 때까지 기다려주고 하나 하나 설명해주었습니다.
알렉스가 숙소 찾는 길을 자세하게 알려주지 않았다면
아마 우리는 길을 잃었을 것입니다..
침대도 정말 편하고 화장실도 물이 아주 잘 나옵니다.
조금 방음이 안되는 편이여서 옆방의 소리가 들리기도 하지만
창문 밖의 풍경은 파리 사람들의 모습을 잘 보여줍니다.
아침에 햇살도 좋고 새 소리도 납니다 ㅎㅎㅎ
알렉스 아파트는 2층인데 바로 1층에 마트가 있습니다.
아침 일찍 열고 9시 정도에 문을 닫는 것 같습니다.
그 곳에서 과일, 요거트, 피자를 사 먹었습니다. 
그리고 바로 앞에 버스 정류장이 있습니다. 역과도 3분 정도 거리입니다. 덕분에 정말 즐거운 2박3일이었습니다.
알렉스의 집을 추천합니다. merci alex!",1,dutch,
"Christophe's appartement is licht, rustig  en comfortable. Met een mooie inrichting en het geeft je een gevoel van thuis. Keuken en badkamer zijn niet al te groot.  Middenin een leuke buurt van Parijs, met veel voorzieningen op loopafstand. Geen luxe buurt, maar wel een met een eigen karakter. Eigenlijk geldt dat ook voor het appartement. Een plek voor de liefhebber.
Prima hartelijke behulpzame ontvangst.",1,dutch,
"Superfijne lokatie met een spectaculair uitzicht over Parijs, veel Oosterse restaurantjes, de metro om de hoek. Echt een fijne plek!",1,dutch,
"Heel erg leuk verblijf met heerlijk ontbijt, gastvrije ontvangst en behulpzaam.",1,dutch,
"Diane is een geweldige gastvrouw. Ze zorgt erg goed voor alle gasten (geweldig ontbijt, met een prachtig gedekte tafel!), is geïnteresseerd in wie je bent en helpt je graag met je weg vinden in Parijs. Het huis is schoon, en mooi en praktisch ingericht en iedere gast heeft zijn/haar eigen badkamer en toilet. Het huis is aan een binnenplaats, dus hoewel de buurt veel restaurantjes en cafe's heeft, merk je daar binnen weinig van. Ik zou hier graag nogmaals verblijven als ik in de buurt ben. Diane, bedankt!",1,dutch,
"Het appartement was precies zoals beschreven in de advertentie: licht, ruim en prettig. Alles was aanwezig: de bedden waren klaargemaakt, er lagen voldoende handdoeken en er was koffie en thee. Michal gaf ook aan dat we spullen uit de keuken mochten gebruiken als we dat zouden willen. Er stond een schaaltje chocolaatjes klaar, samen met een uitgebreide beschrijving van de mogelijkheden qua winkeltjes, restaurants en openbaar vervoer in de buurt. Het is een levendige, multiculturele buurt. Wij voelden ons heel welkom en hebben een heerlijk weekend gehad met onze kinderen van 16, 15 en 11. Met de metro op een steenworp afstand is heel Parijs binnen handbereik. Michal was er zelf niet om ons te ontvangen, maar met de overduidelijke aanwijzingen die ik van haar via AirB&B heb ontvangen, was het geen probleem om binnen te komen. We raden dit adres zeker aan! ",1,dutch,
"Prachtige duplex in een leuke omgeving met lekkere restaurants en hippe  winkels.
bij onze aankomst werden wij heel goed ontvangen door romuald.
erg gastvrij..
erg proper, mooi, erg ruim en stil appartement.
een aanrader.
Catherine en co ",1,dutch,
"Als je op zoek bent naar een leuk appartement in het centrum van Parijs, dicht bij de Metro en diverse restaurants is dit een super goede plek. Vooral met (kleine) kinderen erg leuk. Romuald is erg gastvrij en flexibel bij aankomst en vertrek. We hebben echt genoten!",1,dutch,
"wij hebben twee nachten in het huis geslapen, overdag lekker door Parijs en dan is het heerlijk thuiskomen in je eigen huisje, het appartement van Romuald was echt geweldig, een dikke tien!
De trappen waren wel wat veel, omdat je immers op de vierde verdieping zit, al met al zeer de moeite waard en het appartement is van alle gemakken voorzien, Romuald bedankt voor de gastvrijheid!",1,dutch,
"Sarah is een super gastvrouw en denkt mee aan wat de gasten nodig hebben. Heel flexibel in moment van ontvangst en vertrek. Erg behulpzaam bij het geven van tips of even meelopen zodat je de winkeltjes vind.

Appartement is netjes en voorzien van de dagelijkse benodigdheden.
Op loop afstand van de metro/ Moulin Rouge, let wel op: ligt aan de hoge kant en lopen is erg bergop en bergaf.",1,dutch,
Logeren bij Jimmy en familie was een heel fijne ervaring. De kamer en het appartement waren leuk en aangenaam ingericht. Vlakbij is er een groot park. ideaal om een zonnige zondagochtend door te brengen.,1,dutch,
Ik had een zeer aangenaam verblijf bij Sabrina. Het appartement is gelegen in een zeer toffe buurt. Je wordt wakker met de geur van vers gebakken brood en het appartement is comfortabel en proper. Sabrina deed er alles aan om me te helpen en zorgde ervoor dat mijn verblijf vlot verliep. Ze was ook was zeer flexibel wat betreft het in en uitchecken. Ik kan het zeker aanraden.,1,dutch,
"De ontvangst door Carole was zeer vriendelijk. We kregen meteen toegang tot de ondergrondse parking, waarna ze ons rondleidde in het appartement. Carole verzekerde ons meteen dat we ons thuis moesten voelen. 

De kamer was proper en we hadden 24u/24u toegang tot het appartement, aangezien we een eigen sleutel kregen. 

Aangezien het appartement op een goeie locatie ligt (metrostations dichtbij, net als restaurants en winkels), kunnen we enkel tevreden zijn over deze ervaring. 

Het enige minpunttje was de aanwezigheid van de kat, waarbij we moesten opletten dat dit beestje niet het appartement verliet of onze kamer binnendrong. 

Verder geen opmerkingen. Aan te raden kamer, zeker voor mensen die met de auto naar Parijs willen gaan.",1,dutch,
"We hadden een aangenaam verblijf bij Carole, een heel vriendelijke gastvrouw.
Alles was zoals beschreven en is zoals op de foto's. 
Het was ook een rustige plek om in Parijs te overnachten.
Deze Airbnb is een echte aanrader. ",1,dutch,
"Het is een mooie plek in Parijs, dichtbij de metro, goed bereikbaar met de auto, prive parkeerplaats onder het appartement. Centrum is goed te bereiken. Goede ontvangst van de eigenaar. En er is een hele lieve kat.",1,dutch,
Charmant Familiehuis aan rustige afgesloten binnenplaats waar het fijn ‘thuis’’komen is na een dag Parijs. De drukte van Parijs begint direct buiten de poort. Met metro en bus om de hoek zijn alle bezienswaardigheden goed bereikbaar. Wij (familie met 3 kinderen) hadden er een mooie tijd.,1,dutch,
"Prima verblijf voor 2 volwassenen en 2 kinderen. De bedden in de woonkamer zijn te kort voor volwassenen. Tuintje is prettig, maar heeft geen meubilair. Alles was prima geregeld. We hebben zelf ons ontbijt geregeld, winkels in de buurt.",1,dutch,
Fijn appartement op een handige plaats. Prima plek om Parijs vanuit te ontdekken.,1,dutch,
"Emmanuel was erg gastvrij, de wijn stond al klaar, en onze dochters mochten op zijn gitaren spelen. Het huis is erg leuk, groot genoeg voor 8 personen. Een bijzondere buurt, met allemaal kleine huisjes. Als je al vaak in Parijs geweest bent, en niet zozeer de drang hebt om alleen in het centrum te zijn, is het een hele leuke buurt om te ontdekken. ",1,dutch,
"Anne-Emmanuelle ontving ons - 2 volwassenen en 2 kinderen van bijna 10 jaar - heel hartelijk.  We kregen allerlei praktische info waar we achteraf ook gebruik van maakten, zoals interessante buslijnen.
De buurt is heel rustig, de metro op enkele honderden meters, bakker en warenhuis in de straat, pizzeria  en leuke restaurantjes vlakbij.
Super locatie.",1,dutch,
"Goede locatie vlakbij metrolijnen. Leuke opkomende buurt met goede restaurant en hippe winkels. 
Vrij rustig nog.
App is klein maar prima voor in de stad",1,dutch,
"Als je wil leven zoals een echte Parisien, dan moet je bij Isabelle zijn. Een klein maar gerieflijk appartement, zeer rustig maar toch in een levendige buurt. Je kan gerust een paar dagen in de buurt zelf doorbrengen, ofwel van daaruit gans Parijs verkennen. Een echte aanrader!",1,dutch,
"Een prima plek om te verblijven, van alle gemakken voorzien. En Montmartre is een fijne plek om vandaaruit
Parijs te verkennen. Er zijn veel restaurants, winkels en fijne
bakkerijtjes. Kortom, ik beveel dit aan, en ook voor een wat
langer verblijf.",1,dutch,
"Omschrijving van de ruimte was accuraat. Appartement was netjes, schoon en voldeed aan de verwachtingen. Het is klein, maar lief en leuk, met een goede douche en prima keuken. ",1,dutch,
"We verbleven hier 6 dagen, en hebben het erg naar ons zin gehad. Verschillende metrostations in de buurt waarmee je alles makkelijk kon bereiken. Samuel was erg gastvrij en heel erg vriendelijk. Het appartement was precies zoals beschreven en was goed.",1,dutch,
"zeer welkom gevoel, snelle reactie op vragen ,flexibel met aankomst tijden .
Ruimte is klein maar alles is aanwezig en schoon.
Moet wel goed ter been zijn geen lift 6 trappen op
Metro om de hoek",1,dutch,
"Casper was er zelf niet in verband met vakantie, maar de ontvangst was goed geregeld. De tijd van aankomst was flexibel. Het appartement zag er keurig uit, met sap in de koelkast en fruit in de fruitschaal. 

Casper hield per app regelmatig contact om te vragen of alles in orde was. Zeer vriendelijk en behulpzaam. De locatie was prima. Leuke tentjes in de buurt en via de metro aan het einde van de straat konden we overal makkelijk naar toe.",1,dutch,
"We hebben heerlijke dagen doorgebracht in Parijs. Het appartement ligt vlakbij la place de la République,waar je volop het echte Franse leven beleeft. Er zijn volop mogelijkheden om te eten, een terrasje te pakken en te winkelen. Het appartement was zeer sfeervol en met smaak ingericht en van alle gemakken voorzien. En Casper spreekt Nederlands. Kortom boeken dit appartement!",1,dutch,
Ideale uitvalsbasis in de tofste buurt van Parijs.  Het appartement biedt voldoende comfort en voldeed aan onze verwachtingen.  Communicatie met de eigenaar verliep zeer goed.,1,dutch,
Joli petit studio bien équipé,1,dutch,
"Kleine studio met een zeer goede ligging. Hygiene is onvoldoende (beschimmelde badkamer, vieze handdoeken en lakens). De studio heeft dringend een grote schoonmaakbeurt nodig.
Wel zeer goede communicatie met de eigenaar!
",1,dutch,
"Geweldige plek in Parijs. Klein, maar alles aanwezig. Dichtbij openbaar vervoer, winkels en leuke cafe's en restaurants. En natuurlijk het prachtige Jardin des Plantes. Ook het bed is prima. Echt een goede deal. Prima online communicatie met de eigenaar. Als we weer in de buurt zijn komen we weer!",1,dutch,
"Wij hebben een fantastisch verblijf gehad in dit appartement. Het is centraal gelegen met winkels in de buurt en de metro om de hoek. De beschutte ligging van het complex is heel prettig want het is zo midden in de stad echt lekker stil.
Het is zeer volledig uitgerust met een complete keuken, prima bed en heel prettige douchecabine. De Wifi is snel en heeft bereik in het hele appartement.
Wij waren met eigen vervoer en de parkeerplaats onder het gebouw was ondanks de nauwe inrit een heel veilige plek ruim genoeg voor een stationwagen. Een lift op 40m lopen brengt je vanuit de parkeergarage bij de voordeur van het appartement.

Bedankt voor de fijne ontvangst, Frederic, wij raden dit appartement zeer aan  voor een fijn verblijf in Parijs met zijn tweeen!",1,dutch,
"Louise was heel flexibel voor wat uur van aankomst en vertrek betrof. Appartement was piekfijn in orde, netjes, net groot genoeg om met 5 te ontbijten en te slapen, rustig gelegen. Openbare parking op voorhand (goedkoper) gereserveerd op aanraden van Louise in dezelfde straat (wel erg smalle parkeerplaatsen). Verder alles dichtbij zoals metrostations, bakker voor ontbijt,... Prima eerste ervaring met airbnb. ",1,dutch,
"Alles was proper en bij contact via messenger werd onmiddellijk gereageerd. 
",1,dutch,
"Locatie is top! Huis is schoon alleen erg basic, voelt niet als een thuis waar je komt wat volgens mij wel een beetje het idee van airbnb is. Het is een prima plek om alleen te slapen maar niet om even thuis te hangen na een dag Parijs. Matrassen zijn vrij hard. Louise is snel met communicatie.",1,dutch,
"Leuk appartement, met sfeervolle details in een mooi gebouw op een goeie lokatie. Ligt op derde etage, zonder lift. Weinig last van rumoer van straat of woning.
Vooral geschikt als je niet te veel wilt kokkerellen. Kwaliteit van de matrassen is wat minder, voor jonge mensen waarschijnlijk geen probleem.",1,dutch,
"Een heerlijk appartement voor ons verblijf met 3 personen in Parijs. Goede en veilige parkeerplek voor de auto, groot pluspunt!
Het appartement was, zoals beloofd in de advertentie goed uitgerust.",1,dutch,
"Deze studio ligt heel goed gesitiueerd in de Marais, Rue du Tample, tegenover een parkeergarage, heel handig, en dichtbij al het leuks in dit arrondissement.  Studio zelf is prima to the point ingericht, strakke overtuigende styling.
Komen er graag weer terug.",1,dutch,
"Het appartement van Benoit is een heerlijke oase in het 18e arrondissement. De ruimtes zijn heel sfeervol ingericht en ruim genoeg voor een verblijf met 5 personen. De bedden de douche en de keuken zijn allemaal top en schoon. De straat is erg levendig en daardoor ook rumoerig maar het dubbel glas zorgt ervoor dat het geluid buiten blijft.

Het ligt op loopafstand van Gare du Nord en de bakker zit direct onder het appartement. De metro is ook op een paar minuten lopen evenals allemaal leuke bars en restaurants rondom Mont Martre.

Benoit heeft ons goed ontvangen en ondanks dat hij haast had heeft hij ons rustig uitleg gegeven over het appartement en de buurt.

Zeker een aanrader!",1,dutch,
Great little studio very close to metro.,1,dutch,
"Gezellig appartementje vlak bij de IJffeltoren. Knus, en van alle gemakken voorzien.",1,dutch,
"Toen we daar binnen kwamen leek het op het eerste gezicht heel netjes en schoon, maar zodra we op de bank gingen zitten lagen er overal op de grond van die lange zwarte haren die niet van mij of m'n partner waren. Ik vond dat niet hygienisch. Ook hadden we per persoon 1 handdoek voor 4 dagen? Dat vond ik niet kunnen aangezien wij 3 keer hebben gevraagd of er genoeg handdoekken waren en we een bericht terug kregen dat er genoeg handdoekken waren in het appartement. Voor de rest was het heel erg gehorig. Locatie was wel perfect, dicht bij een winkelstraat en je bent omringt met metro stations die meer en deels naar de eiffeltoren gaan. ",1,dutch,
Beau studio très bien placé.,1,dutch,
"Mooi appartement op de 4de verdieping  in een leuke buurt. 
Ik zou het zeker aanbevelen.",1,dutch,
"De locatie is prima! Vijf minuten lopen van het metrostation in een rustige buurt met de bakker om de hoek.
Valerie is zeer gastvrij en helpt graag om je wegwijs te maken in Parijs.
Haar appartement is rustig en netjes. 
Iedere ochtend werden we verwend met een frans ontbijt.
Alles met elkaar hebben we ons er een paar dagen 'Parisiennes' gevoeld.

Dank je wel Valerie, mede door jou en jouw plek hebben we een prima kennismaking gehad met Parijs.

Noortje en Willy",1,dutch,
"Gastvrije ontvangst, in een geweldig gezellige buurt, heerlijk appartement, precies zoals beschreven. Echt om aan te raden!",1,dutch,
"2 dagen voor aankomst kreeg ik een bericht van Filippo om mij te zeggen dat er een probleem met de rolluiken was. Die bleken moeilijker op te lossen dan verwacht, dus stuurde hij mij een bericht om dit mee te delen en excuseerde hij zich.
Hij deed niet enkel dat, maar bood mij eveneens aan om niet voor de 2 nachten, maar voor maar 1 daarvan te betalen. 
Eenmaal aangekomen  ondervond ik echter veel minder last dan verwacht en had ik een heel aangenaam verblijf bij Filippo!",1,dutch,
"Geweldige tijd gehad in Parijs en in het appartement van Clement. Ons reisgezelschap bestond uit 3 personen en dat was prima te doen qua grootte van het appartement (2* 2persoonsbed waarvan 1 een sofabed is). We kwamen aan op een tijdstip dat Clement nog aan het werk was, maar kregen hele duidelijke instructies van te voren en konden dus meteen zelf het appartement in. Daar stond een fles wijn voor ons klaar en een zak snoepjes voor mijn dochter. Erg attent! We voelden ons erg welkom (ook door alle info vooraf). Verder waren de bedden al opgemaakt en lagen er heerlijk dikke handdoeken voor ons klaar. Clement is erg behulpzaam en spreekt goed Engels. We hadden een probleempje met de douche en binnen het half uur stond hij op de stoep om te helpen. Het appartement ligt in een multiculti wijk van Parijs met de ingang van metrolijn 12 voor de deur en metro 4 om de hoek. Redelijk drukke straat maar 's avonds relatief rustig.
Twee metrohaltes verder is een parkeergarage met een weekendtarief van 33 euro dus daar van te voren gereserveerd. Voor herhaling vatbaar! ",1,dutch,
Laurent verhuurt een geweldig stijlvol en ruim appartement. Alles is aanwezig en de sfeer is heel prettig. Er zijn heel goede bedden. Laurent is een prettige gastheer.,1,dutch,
"erg mooi appartement, beschrijving klopt precies met de site. prima ontvangen door Geoffrey die alle tijd nam voor de uitleg.
voor 5 man niet erg geschikt vanwege slapen op de bank.
goede pannen maar weinig/geen keukengerei en het uitvinden van de  lichtknoppen kost je wat tijd.
omgeving prima met veel deli's en een mooie versmarkt om de hoek ",1,dutch,
"Het appartement van Caroline is gelegen in een rustige woonwijk van Parijs vlakbij twee metrostations en leuke winkels. Op wandelafstand een geweldig park voor met de kinderen te spelen of in te picknicken. 

Bij aankomst vonden we een ruim en proper appartement, met een kinderkamer die onze kinderen geweldig vonden. Mooie en moderne badkamer, goede bedden en een ruime living/keuken, meer hadden we niet nodig als uitvalsbasis om Parijs te ontdekken.  De tips die Caroline en Jérémy geven (bakker, fromagerie,...) zijn zeker de moeite om te volgen. 

Caroline heeft ons van in het begin zeer snel en accuraat geantwoord en verdergeholpen.  Wij komen graag nog eens terug!",1,dutch,
Amazing studio,1,dutch,
"Wat een prachtig appartement midden in de  prachtige wijk Montmartre.Het appartement was van alle gemakken voorzien. Precies zoals op de foto's. Florence was een prima host en je kon haar altijd een berichtje sturen als je vragen had. Je zit vlak bij de metro, maar je kunt ook prima lopen naar alle bezienswaardigheden in Parijs. Echt een aanrader voor als je een keertje naar Parijs wilt.",1,dutch,
"Super mooie rustige plek, dicht bij de metro en andere voorzieningen. Perfecte ontvangst door Pierre en zelfs hulp bij het omboeken aan ons als digibeten.
In één woord: geweldig !
",1,dutch,
studette parfaite,1,dutch,
"Mooie, stijlvolle, comfortabele en goed gelegen flat met goeie voorzieningen, zoals zelfs een (klein) bad. Een echte Parijse ervaring in een interessante buurt.",1,dutch,
très bien.,3,dutch,
"Zorg ervoor dat je goede afspraken maakt over de aankomst. De straat is erg lawaaiig. Geen goede omgeving om te bellen of te wachten.! Een goede bel blijkt er niet te zijn.
Als hij een Appje verwacht als je  aankomt en daar op reageert, komt het goed.
Vraag wel per twee nachten een frisse handdoek.

Verder zou Jeff simpel de douche kunnen verbeteren en een waterkoker zouden wij ook een verbetering vinden.
De kamers zijn aardig gehorig. Maar het is niet erg duur en voor de nacht verder een goede plek. In de omgeving vindt je lokale restaurants en goed openbaar vervoer naar het centrum!
Als het erg warm is dan zou het bezwaarlijk kunnen zijn dat je niet graag het raam openzet. Dan komt er erg veel lawaai binnen.",1,dutch,
"Het is een prachtig appartement, van alle gemakken voorzien en goed bereikbaar. Een heerlijke plek om na een dag stappen door Parijs thuis te komen. 
We hadden in het begin problemen met het bedienen van de douchekraan. Marie was goed bereikbaar om dit mee op te lossen. Iets meer informatie over praktische zaken van het appartement en wat persoonlijke tips over de omgeving zouden wij wel welkom vinden. 
Verder bevelen wij dit appartement van harte aan!",1,dutch,
Toplocatie! Snelle en behulpzame communicatie. Appartement met karakter maar een beetje smoezelig.,1,dutch,
"We zijn zeer gastvrij ontvangen en de sfeer n het appartement was erg frans en dus gezellig. We hebben uiteindelijk de openhaard niet aangehad maar dat kwam omdat we veel in de stad zijn gebleven.
De buurt is prima met parkeren en makkelijk bereikbaar met de metro.
We hebben in de buurt erg lekker gegeten en heel lekker ontbeten.
Sebastien hartelijk dank voor alles.
",1,dutch,
"ze heeft goede info gegeven over de entree, verder was er weinig contact. ",1,dutch,
"Heerlijk, ruim appartement met een warme, prettige uitstraling. Mooi schoon. We werden vriendelijk ontvangen. Prachtig gelegen midden in Le Marais. We voelden ons welkom en komen hier graag terug. ",1,dutch,
"We hebben heerlijke dagen doorgebracht in dit appartement, dat een ideale indeling heeft voor een gezin met twee kinderen (leeftijd 6 en 10). De locatie is super en de inrichting is gezellig. ",1,dutch,
Een knus appartement in een fijne buurt van alle gemakken voorzien. En dat voor een mooie prijs! Sleuteloverdracht ging prima na een belletje. 10 min lopen van Montmartre. We hebben een fantastisch weekend gehad! Enige minpuntje is dat het naar rook ruikte. Maar stond al in de omschrijving.,1,dutch,
"Wij (twee stellen) hebben genoten van het appartement van Kevin en Elsa. Het was zoals wij van de foto's hadden verwacht: gezellig en ruim genoeg voor ons vieren. De locatie is super om van daaruit de stad te verkennen. De metro is dichtbij en veel interessante buurten zijn op loopafstand te bereiken alsook een goede supermarkt en restaurants. De communicatie met Kevin en Elsa verliep prima. Helaas hebben wij ze niet ontmoet en moesten ze een """"sitter"""" inhuren om ons op te vangen bij aankomst. Op zich verliep dat ok maar maar veel informatie kon hij ons niet geven. We was hij behulpzaam bij het regelen van een tweede set sleutels. Al met al een aanrader voor een ontspannen verblijf in Parijs!",1,dutch,
"Maliks' appartement heeft onze stedentrip in Parijs compleet gemaakt! We hebben vrij lastminute geboekt (twee dagen van tevoren), maar Malik had alles tot in de puntjes geregeld en schoon gemaakt. Ontzettend vriendelijk. Het appartement was ruim en had alles wat je nodig hebt om lekker te relaxen. Zeer goede plek, erg centraal.  Mooi en modern appartement in een goede buurt, ongeveer40 meter van de metro. Kortom, zeker een aanrader!!! :)",1,dutch,
"Heel sfeervol appartement op een prima locatie, 10 minuten lopen van Montmartre. Alle voorzieningen waren aanwezig (inclusief speelgoed voor de kinderen) en de gastvrouw Barberine was erg vriendelijk en behulpzaam. Appartement voldeed volledig aan de beschrijving op de site en was keurig opgeruimd en schoon. Aanrader!",1,dutch,
"Dit appartement is geschikt voor 2 volwassen en 3 kinderen. Het is gezellig ingericht en heeft alles wat je nodig hebt. Badkamer is - zoals vaker in Parijs - klein en wat oud. Communicatie met Barberine verloopt zeer soepel en gastvrij. Het is een """"upcoming"""" buurt met heerlijke winkels in de buurt.",1,dutch,
"Top appartement, van alle gemakken voorzien! Ook heel dicht bij een groot metro station (les halles). Heel fijn verblijf gehad.",1,dutch,
"Goed verblijf gehad. Studio is centraal gelegen, is praktisch ingericht en niet te klein. ",1,dutch,
"Leuk, groot apartement. Beetje veel auto's in de nacht als je met het raam open wilt slapen ",1,dutch,
Fijn apartment groot voor parijs en heel netjes,1,dutch,
Het is een fijn appartement in een goede buurt. Er zijn restaurantjes en cafeetjes op loopafstand en ook de metro is makkelijk te bereiken. De eigenaren waren heel vriendelijk in het contact en reageerden op alle vragen.,1,dutch,
"Wij hebben met twee kinderen hier twee fijne nachten gehad. Het appartement is prima, de locatie is dichtbij metro en daarmee zijn alle hotspots gemakkelijk te bereiken. Alle voorzieningen in de nabijheid en het appartement is knus en volledig ingericht. De communicatie met Frédéric was prima, ontvangst door een vriendin ook. 
Een onvoorziene omstandigheid ( waar wij niet vooraf naar geïnformeerd hadden) was dat er in de nabije omgeving enkel duur betaald parkeren was. Wij hebben een boete geriskeerd... en overigens niet ontvangen. Eind goed, al goed!",1,dutch,
"Fantastische ontdekking, dit ruime appartement! Laurence gaf ons een heel duidelijke uitleg over hoe we het appartement konden vinden. Eens aangekomen, was het heerlijk toeven in de gezellige keuken. Alles netjes en kraaknet! Op 10 minuutjes stappen ben je zowel op de Place de la Republique als op de Bastille. Top!",1,dutch,
"Heerlijk verblijf in het huis van Maitis en Jerome.
Op de afgesproken tijd werden we hartelijk verwelkomd door Laurence.  Er was een prima map met informative om snel de weg te kunnen vinden in de regio.",1,dutch,
"De informatie via mailwisseling vooraf was zeer compleet, zodat we niet voor verrassingen stonden. Prima afstand tot metrostations, winkels dichtbij onderkomen,  een prima keukeninventaris  om zelf te kunnen koken. Het appartement is een goede uitvalsbasis voor een stedentrip naar Parijs",1,dutch,
"We waren met een groep van 15 jongeren. De slaapkamers zijn zeer klein maar ideale locatie om met een grote groep Parijs te ontdekken.

Het jammere is dat er maar 2 badkamers zijn. Dit is veel te weinig voor 15 personen.

Maitis was zeer flexibel en aangenaam en liet ons genieten van de volledige privacy.",1,dutch,
Leuke eigenaar waarmee je makkelijk kan communiceren. Kleine problemen onderling snel opgelost. Geweldige locatie met metro en een supermarkt op 1 minuut lopen.,1,dutch,
"Zeer vriendelijke mensen, fijne buurt, gezellig appartementje. Alleen zijn de kamers niet geluidsdicht. Verder erg genoten van ons verblijf.",1,dutch,
"Het appartement was zoals beschreven en afgebeeld, ruim, elegant en schoon. We voelden ons welkom in een huis waarin echt een familie woont. Virginie was behulpzaam en attent, ook gedurende ons verblijf. de buurt is geweldig, sfeervol, met veel winkels en restaurants. Bushalte voor de deur, metro in de buurt. Montmartre dichtbij. Echt tevreden over ons verblijf.",1,dutch,
Wonderful petit apt. in great neighborhood -- great exercise walk up etage 6th,1,dutch,
"Wat een heerlijke dagen hebben we in Parijs gehad. Dimitris reageerde binnen het uur op onze mailtjes en kregen informatie over de parkeermogelijkheden in de buurt. 
Andreas ving ons op in het appartement en was telefonisch te bereiken. 

Een klein minpuntje was, dat er niet genoeg bekers en glazen voor 4 personen waren. En dat het bad verstopt was, wat Andreas wel van te voren had gemeld en het toilet lekte.
Ondanks dit was het een mooi appartement, waar je prima met een gezin kan verblijven. ",1,dutch,
Mooi en net appartement vlakbij de metro. Het appartement is redelijk klein maar heeft alles wat je nodig hebt voor een aangenaam verblijf. Bakker en supermarkt op enkele meters en er is een lift in het gebouw. Dimitris beantwoordde onze vragen heel snel; makkelijke check in met Andreas die ontzettend vriendelijk en behulpzaam was.,1,dutch,
"De advertentiebeschrijving was accuraat. Mooi huis, dichtbij een metro station. Ruime woonkamer, en genoeg slaap plekken. De verhuurder hebben we niet gezien, maar zijn maide had ons de sleutels gegeven. Top verblijf, fijne vakantie.",1,dutch,
Gezellige studio in een charmante buurt!,1,dutch,
"Het appartement is netjes en prima voor een verblijf met 3-4 personen. Makkelijk te bereiken vanaf het metrostation. Echter was er veel onrust in de wijk, vooral 's middags en 's avonds. Hierdoor is het niet prettig om door de wijk te lopen, zeker als een vrouw bent.",1,dutch,
omschrijving klopt: het is een klein (!!) appartementje met verder alles wat je nodig hebt.,1,dutch,
"Een prachtig huis in een levendige buurt, schitterend gelegen aan het kanaal St. Martin. De woonkamer kijkt uit op de prachtige sluizen, de brug en de kades waarlangs het 's avonds een gezellige drukte is van picknickende mensen.
De inrichting is fraai, praktisch en inventief, met slim ontworpen moderne keuken en badkamer en een mooie menging van moderne en vintage meubelen. De slaapkamers aan de achterzijde zijn heerlijk rustig. Het huis was heel schoon. De bedden en verschafte beddengoed en handdoeken waren van uitstekende kwaliteit.
De buurt is vol leuke winkels en betaalbare restaurants. Op 50m afstand is een station van de Velib fietsenverhuur waar we veel gebruik van hebben gemaakt. Tips: vlakbij is Comptoir General, en op zondagochtend is in de achterliggende wijk een marktje (tegenover de Franprix), ook heerlijk vers brood.
De eigenaren waren zeer aardig en behulpzaam, bijvoorbeeld met advies waar we voordelig langdurig konden parkeren (Parking St.Louis onder het nabijgelegen ziekenhuis, mogelijk vooraf te reserveren).
De eigenaren waren zelf al op vakantie, dus werden wij prima ontvangen door een zeer vriendelijke schoonmaakster.
Wij (gezin met drie teenagers van 12-17) hebben hier een heerlijke tijd gehad en wij kunnen het huis aan iedereen van harte aanbevelen.",1,dutch,
"We waren met ons gezin met 3 kinderen (20, 18 en 16 jaar) na 3 jaar terug in dit heerlijke appartement. Het was weer genieten. Mooie plek in de stad, en prachtige woning.",1,dutch,
"Bijzonder gezellige plek: proper, warm, rustig, zalige douche, praktische keuken, lekker koffiemachien. Het bed is echt wel oké als dubbelbed, enkel nogal kort voor echt grote mensen. De lift is mini maar werkt perfect, zelfs voor twee personen én bagage erbij! De ligging is centraal, metro cité (vlotte verbinding gare du nord) en pont marie dichtbij. Bakker, kruidenier (voor de nespressocapsules), beenhouwer en kaaswinkel om de hoek. Fijn. Wat wij een beetje misten was een gezellig café voor in de late/vroege uurtjes. Maar le marais en quartier latin of saint-germain (al dan niet met taxi) dichtbij. Tip: rue de mouffetard voor een bijzonder goedkoop menu, gezellig en lekker. Vlot, correct contact met Sara. Lekker wijntje ;-).  ",1,dutch,
"Ons verblijf hier bij Adi was heel aangenaam. Het appartement ziet er net zo uit als op de foto's met een heel mooi uitzicht over een groot deel van Parijs, een aanrader!",1,dutch,
"voor een last minute geplande vakantie naar parijs was dit de perfecte uitvalbasis! In een leuke hippe en rustige wijk midden in parijs is dit een van die plekken waarvoor Airbnb bestaat, het kunnen ontdekken van die speciale plekjes achter normaal gesloten deuren. 
Audrey was ten alle tijden bereikbaar voor snel antwoord wat in combinatie met dit heerlijke Frans Vintage  appartement dit een locatie maakt waar ik graag weer terug wil komen!",1,dutch,
