comments,N,lang,en-en,comments
Okay place to stay.,1,czech-iso8859_2,en-en,Okay place to stay.
Nice house!,2,czech-iso8859_2,en-en,Nice house!
"Francoise a Miriam byly velmi přátelské a milé,ochotné poradit, každé ráno jsme měli přichystanou snídani, perfektní domluva,super lokalita.Doporučujeme !!!",1,czech-iso8859_2,cs-en,"Francois and Miriam were very friendly and nice,willing to consult, every morning we had prepared breakfast, perfect deal,super location.Recommended !!!"
"Christopher je velmi milý a přátelský hostitel. Byt je čistý, uklizený s dobrou dostupností veřejné dopravy - metro se nachází pár metrů od ubytování, je tak tedy velmi jednoduché dostat se rychle a pohodlně do centra Paříže. Pobyt zde byl velice příjemný :-)",1,czech-iso8859_2,cs-en,"Christopher is very nice and friendly host. The apartment is clean, tidy with good access to public transport - metro is located a few meters from the accommodation, it is so very easy to get quickly and comfortably to the centre of Paris. The stay here was very pleasant :-)"
Very very good!!! Nice house!!,1,czech-iso8859_2,en-en,Very very good!!! Nice house!!
Very  very  nice!!,1,czech-iso8859_2,en-en,Very  very  nice!!
"Bezvadné, skromné ubytování ",1,czech-iso8859_2,cs-en,"Impeccable, modest accommodation "
see you next time,1,czech-iso8859_2,en-en,see you next time
Oklm,2,czech-iso8859_2,en-en,Oklm
Thank you very much,2,czech-iso8859_2,en-en,Thank you very much
Very nice airbnb,1,czech-iso8859_2,en-en,Very nice airbnb
Ubytování mohu vřele doporučit. Po domluvě jsme se ubytovali dříve a i v bytě jsme při odjezdu mohli zůstat déle. S Marcem byla pohodová domluva a vše bylo jak má být.,1,czech-iso8859_2,cs-en,Accommodation I can highly recommend. After the appointment we checked in earlier and even in the apartment we are at the check-out could stay longer. With Marco was a cool deal and everything was as it should be.
"Pěkný byt,skvělá dostupnost,milá komunikace.",1,czech-iso8859_2,cs-en,"Nice apartment,great availability,nice communication."
Lovely stay. Nice People :-),1,czech-iso8859_2,en-en,Lovely stay. Nice People :-)
"立地は､ﾉｰﾄﾙﾀﾞﾑ寺院がｾｰﾇを挟んですぐにあります｡
部屋の窓からは絵葉書で見るようなﾊﾟﾘの姿が目に入ります｡
大きなﾎﾃﾙだと､ﾄﾞｱを開けると長い廊下になりますが､ｱﾚｷｻﾝﾀﾞｰさんの家の場合､部屋をでるとすぐにﾊﾟﾘの空気を吸うことが出来て良かったです｡ｶﾙﾁｪﾗﾀﾝにあり､ｶﾌｪ文化を味わえます｡食事には一切困りませんでした｡すぐ近くのｶﾌｪで夜の12時に食事を終えたこともありました｡
地下鉄の駅もﾊﾞｽ停も近くにあるので､ｴｯﾌｪﾙ塔へはﾊﾞｽで行きました｡
地下鉄は車窓が楽しめないので今回は一度も使いませんでしたが､Ticket-t を近くの地下鉄の駅で買うことが出来ました｡ﾙｰﾌﾞﾙ､ｵﾍﾟﾗ座､ｷﾞｬﾗﾘｰﾗﾌｧｲｴｯﾄ､ﾏﾄﾞﾚｰﾇ寺院には歩いて行きました｡一日16ｷﾛ歩いた事もありましたが､景色が良いので歩くのにまったく苦は感じませんでした｡近くに韓国人が経営する日本雑貨の店があり､おせんべいを買うことが出来ました｡ﾊﾟﾘに行くことがあったらまたｱﾚｷｻﾝﾀﾞｰさんのところにお世話になりたいです｡英語でいろいろｺﾐｭﾆｹｰｼｮﾝを取る必要があったので英語力が必要になるとは思いました｡ﾃﾚﾋﾞがなかったので現地のﾛｰｶﾙ放送を聞きたかったのでそれはかないませんでしたが､本当に満足しました｡6月だったので暗くなるのは10時過ぎで一日を満喫できました｡",1,czech-iso8859_2,ja-en,"Location, on this support frames, the highest score that framed the temple setting I Website across quickly in some ways.
From the window of the room are picture postcard to look like a pattern you can't download the sight of my eyes on.
Large universal only, the doors opened to a long hallway there, and the album Crane the size range warning with auto brake is the home of my cases, the room is as soon as the pattern .. thanx for the app to suck in air and I was in a can. > Dial collect enough light texture. love you, and I pump enough culture to taste it. Meal trouble around the world. Near the K-edges man of the night at 12 when you finish a meal you find.
The subway station also the Buss stop is also nearby, and the engine in-app items with enough room to tower is Buss to go in it.
Subway train window to enjoy not this good, the Ticket-t near the subway station can be bought unlocked. Maybe shooter Edition gives the full experience､Last Kiss Love Live sit､gallery live Bass-D makes it Engine times, thanks､microphone work fine with the level I website temple to walk the last. Day 16 the cross walk there, the scenery is good, walk to the pain is felt the world. Near a Korean-owned Japanese grocery store there, we don't all have to buy it. Pattern I downloaded this and there was like a crane the size range warning with auto brake's on a narrow strip of land and does not have the problem. In English, I od mini screw manual what frames thanks to the front row and watching it was necessary to take the English proficiency necessary to think it. System level the best experience on our websites and from local white frames > dial heard the broadcast and wanted it did not, but really happy with it. 6 months was light not 10 o'clock in the day, guests can indulge in it."
Nice one!,1,czech-iso8859_2,en-en,Nice one!
Very nice stay.,1,czech-iso8859_2,en-en,Very nice stay.
"Krásný pobyt. Všechno bylo podle očekávání, neměli jsme žádné problémy a cena a umístění byly naprosto úžasné. Opravdu jsme si to užili. Nevýhodou bylo 6 patro.",1,czech-iso8859_2,cs-en,"Lovely stay. Everything was according to expectations, we had no problems and the price and location were absolutely amazing. We really enjoyed it. The downside was the 6 floor."
Very nicely,1,czech-iso8859_2,en-en,Very nicely
"Pěkný byt hned u metra La Chapelle. Byt je schovaný v zahradě, takže je tu klid. Hezky a prakticky zařízen a s majitelem je skvělá komunikace.",1,czech-iso8859_2,cs-en,"Nice apartment right by the metro station La Chapelle. The apartment is tucked away in the garden, so it's quiet. Nice and practically furnished and with the owner's great communication."
nice B&B,1,czech-iso8859_2,en-en,nice B&B
Thank you so much.,1,czech-iso8859_2,en-en,Thank you so much.
"Nice room, nice service",1,czech-iso8859_2,en-en,"Nice room, nice service"
Byli jsme spokojeni. Hotel jsme si vybrali orávě kvůli skvělé dostupnosti na metro a RER.,1,czech-iso8859_2,cs-en,We were satisfied. The Hotel we chose orávě due to the great accessibility to the metro and RER.
Very close to metro. Nice place to stay.,1,czech-iso8859_2,en-en,Very close to metro. Nice place to stay.
"Super lokalita, blízko metro, rer, market. Všude čisto, dostatečně vybavené. Klid na spaní. Chybělo jen rádio nebo tv a wifi.",1,czech-iso8859_2,cs-en,"Super location, close to metro, rer, market. Everything is clean, enough equipped. Peace of mind to sleep. I missed the radio or tv, and wifi."
Great place. Very nice host!,1,czech-iso8859_2,en-en,Great place. Very nice host!
Very nice house!,1,czech-iso8859_2,en-en,Very nice house!
Nice hotel,2,czech-iso8859_2,en-en,Nice hotel
Very nice neighborhood!,1,czech-iso8859_2,en-en,Very nice neighborhood!
We had a very nice stay.,1,czech-iso8859_2,en-en,We had a very nice stay.
"숙소는 조용하고 안전한 곳에 위치하고 있으며 너무 깨끗하고 아침마다 제공되는 식사도 훌륭했습니다. 공항에서 Roissy bus타고 오페라역에 내려서 택시로 이동했고, 우버로 6-7유로면 도착하는 거리에 있습니다. 안전한 주택가에 위치하고 에펠탑까지 도보로 이동가능한 점 등 파리에서 에어비앤비를
다시 하게 된다면 꼭 다시 찾고 싶은 숙소입니다.",1,czech-iso8859_2,ko-en,"The hostel is a quiet and safe place so clean and the Breakfast that is provided for each meal has been excellent. From the airport Roissy bus ride to the Opera area to go by taxi, Uber 6-7 Euro if arriving on the street. Safe residential location in the the Eiffel Tower up to walking point in Paris on Airbnb
Back to top is the place to stay."
Best place to stay in Rivoli Street !,1,czech-iso8859_2,en-en,Best place to stay in Rivoli Street !
Nice Apt.,1,czech-iso8859_2,en-en,Nice Apt.
"Byt je velice malý, ale velmi roztomilý a čistý, s moderním vybavením. Pro krátkodobé pobyty je to skvělý výběr. Lokalita nás příjemně překvapila. V okolí je spousta možností k nákupu a většina zajímavých památek je v docházkové vzdálenosti. Byt je velice blízko ke stanici metra, což je další plus. Komunikace s hostiteli byla také výborná, oba hostitelé byli neustále na přijmu a velice milí. Při příští návštěvě Paříže bychom se určitě rádi vrátili znova.",1,czech-iso8859_2,cs-en,"The apartment is very small, but very cute and clean, with modern amenities. For short-term stays is a great choice. Location us pleasantly surprised. In the vicinity there are plenty of options to buy and most of the interesting sites are in walking distance. The apartment is very close to the metro station, which is another plus. Communication with the hosts was also excellent, the two hosts were constantly on the accept and very nice. During my next visit to Paris we would definitely love to come back again."
BON SEJOUR POUR NOUS.,1,czech-iso8859_2,fr-en,GOOD STAY FOR US.
Very Nice place,1,czech-iso8859_2,en-en,Very Nice place
"pohostinnost byla skvělá, vstřícné chování, malý ale hezký byt pro milující pár.",1,czech-iso8859_2,cs-en,"the hospitality was great, friendly behavior, a small but nice apartment for a loving couple."
"房间地理位置超级棒!离市中心很近,晚上还很安静,每天下午旁边的教堂还会有钟声响起｡ELiza也是一位非常nice的房东,最后check out时间还延长了很久!很适合情侣出游哦~强推!",1,czech-iso8859_2,zh-en,"Room location super rod! The city center is very close,the evening is also very quiet,every afternoon next to the Church there will be bells available. ELiza is also a very nice landlord,the last check out time is also prolonged for a long time! Very suitable for couples traveling Oh~strong push!"
Nice Place! Nice Host!,1,czech-iso8859_2,en-en,Nice Place! Nice Host!
"Ubytování splnilo očekávání. Malé útulné studio v osmém patře bez výtahu. Přístup po venkovním točitém schodišti je po celodenním výletování sice náročný, ale zároveň i cool a specifický. Schodiště je krásné. Je to low cost bydlení a jako takové funguje jak má. Lucy je příjemná mladá studentka, co se o své hosty stará velmi dobře. Děkujeme :)",1,czech-iso8859_2,cs-en,"Accommodations met the expectations. A small cozy studio on the eighth floor with no elevator. Access by an outdoor spiral staircase is after a day of výletování, though challenging, but at the same time cool and specific. The staircase is beautiful. It is low cost housing and as such it works as it should. Lucy is a pleasant young student, what about your guests old very well. Thank you :)"
Great place. No problems,1,czech-iso8859_2,en-en,Great place. No problems
Smooth stay.,1,czech-iso8859_2,en-en,Smooth stay.
Very Nice place!,1,czech-iso8859_2,en-en,Very Nice place!
"Úžasný pobyt. Byt byl velmi útulný a dostupnost do centra byla bez problémů, hned u domu je metro 7, které vás dovede ke všem důležitým památkám a zajímavým místům v centru města. Hostitelka je velmi pohostinná, milá a komunikativní. Mohu jen doporučit.",1,czech-iso8859_2,cs-en,"Amazing stay. The apartment was very cozy and accessibility to the centre has been without problems, next to the house is metro 7, which will lead you to all important landmarks and interesting places in the center of the city. The hostess is very hospitable, kind and communicative. I can only recommend."
Nice stay! Merci beaucoup,1,czech-iso8859_2,en-en,Nice stay! Merci beaucoup
Very nice Apt.,1,czech-iso8859_2,en-en,Very nice Apt.
Bárbaro todo,1,czech-iso8859_2,es-en,Barbarian all
"Velmi čistý byt, stylově zařízený, moderní design v historickém domě, vkusná kombinace, prostorný. Adresa v klidném a romantickém prostředí, kultura na dosah. Praktické vybavení pro návstevniky včetně turistických informací.
Doporučuji a ráda se sem vrátím. Celine je skvělý hostitel, doporučuji. Hodně štěstí. Moje první návstěva Paříže byla úžásná díky Vašemu zázemí.",1,czech-iso8859_2,cs-en,"Very clean apartment, stylishly furnished, modern design in a historic building, the tasteful combination, spacious. Address in a quiet and romantic environment, the culture at hand. Practical equipment for návstevniky including tourist information.
I recommend and like to come back here. Celine is a great host, I recommend. Good luck. My first visit to Paris was wonderful thanks to Your background."
"Ubytování na skvělém místě.  Pohotová komunikace s hostitelem,  čisto, naprosto bez problémů.",1,czech-iso8859_2,cs-en,"Accommodation in a great location. Quick communication with host, clean, absolutely no problems."
"Úžasné místo, když se chcete procházet po Paříži a stačí vám malý byteček na přespání :)",1,czech-iso8859_2,cs-en,"Amazing place, if you want to walk around Paris and all you need is a little apartment for you :)"
Very lovely place,1,czech-iso8859_2,en-en,Very lovely place
vey nice place,1,czech-iso8859_2,en-en,vey nice place
"Prostorný, čistý, slunný byt kousek od metra. Hned vedle minimarket. Komunikace s Clementem výborná, vše bez problémů. Jako správný hostitel nám vychladil pivo a víno, takže jsme si hned po příjezdu mohli vychutnat pohled z terasy a upíjet víno :)",1,czech-iso8859_2,cs-en,"Spacious, clean, sunny apartment steps from the metro station. Right next to the minimarket. Communication with Clement great, everything without any problems. As a good host we chilled the beer and wine, so we immediately after arrival they can enjoy the view from the terrace and sipping wine :)"
"Malý útulný byt ve starším domě s naprosto ideální polohou minutu chůze od stanice metra, kam se sbíhají tři linky. Velký obchodní dům včetně obchodu s potravinami je přes silnici naproti. Oceňujeme věcnou, přesnou a rychlou komunikaci i zajištění příchodu i odchodu z ubytování. Krátký pobyt jsme si užili.
Upozorňujeme na možná úskalí pro cestovatele s malými dětmi. V domě je výtah s omezeným přístupem. Protlačit a vyvézt kočárek se nám naštěstí podařilo. V bytě jsou okna nízko u podlahy bez efektivních zábran, hrozba vypadnutí malého dítěte otevřeným oknem je tak extrémní.",1,czech-iso8859_2,cs-en,"Small cozy apartment in an older house with an absolutely perfect location a minute walk from the metro station, where converge three lines. A big business house, including the grocery store is across the road opposite. We appreciate the substantive, accurate and quick communication and ensuring the arrival and departure from accommodation. Short stay we enjoyed.
Please note on the possible pitfalls for travelers with small children. In the house there is a lift with restricted access. Bounce and export the stroller we fortunately succeeded. In the apartment the windows are low to the floor without effective inhibition, the threat of falling out of a small child through the open window is so extreme."
Very nice apt,1,czech-iso8859_2,en-en,Very nice apt
Nice house nice guys,1,czech-iso8859_2,en-en,Nice house nice guys
"Skvělé místo, kousek od metra a Sacre-coeur.",1,czech-iso8859_2,cs-en,"Great location, steps from the metro station and the Sacre-coeur."
Nice house!!!!,1,czech-iso8859_2,en-en,Nice house!!!!
"Naprosto perfektní. Malinkatý byt, ale na euro víkend naprosto perfektní (sprcha, ručníky, wc, postel) vše čisté. Ve skvělé lokalitě, za nás bez chyby ",1,czech-iso8859_2,cs-en,"Absolutely perfect. A tiny little apartment, but on the euro weekend absolutely perfect (shower, towels, toilet, bed) all clean. In a great location for us without errors "
"대중교통 이용하기 편리한 위치, 주변이 한적해서 좋았다.",1,czech-iso8859_2,ko-en,"Public transportation use convenient position, around one in the very."
"Dobrá lokalita. Dobrá komunikace s hostiteli. Nebylo uklizeno při mém příjezdu (odpadky v koši, špinavá kuchyň, neumytá koupelna, ložní prádlo na zemi ...)",1,czech-iso8859_2,cs-en,"Good location. Good communication with host. It was not clean at my arrival (garbage in the trash, dirty kitchen, neumytá bathroom, bedding on the ground ...)"
"S ubytováním jsme byli velmi spokojeni. V blízkosti 2 zastávek metra se dostanete kamkoliv. Pekárna hned pod bytem, takže si můžete zajít na vynikající snídani. V blízkosti jsou i restaurace a obchody. K tomu všemu krásný výhled na noční věž. Pokoj je malý, ale pro dva bohatě dostačuje.
Doporučuji.",1,czech-iso8859_2,cs-en,"With accommodation we were very satisfied. Close to 2 metro stops will get you anywhere. The bakery right below the apartment, so you can go for an excellent breakfast. In the vicinity there are restaurants and shops. To all this a beautiful view of the night tower. The room is small, but for two amply sufficient.
I recommend."
"Malý, ale čistý byt na velmi rušné, ale turisticky atraktivní adrese, opravdu jen pár kroků od Moulin Rouge a Montmarteru. Byt vhodný spíše jen na přespání (skromně zařízená kuchyň, málo prostoru...). Poměr cena/výkon odpovídá, doporučuji. ",1,czech-iso8859_2,cs-en,"Small but clean apartment on a very busy, but attractive at, really just a few steps from the Moulin Rouge and Montmartre. Apartment suitable rather only for you (modestly furnished kitchen, little space...). Price/performance ratio fits, recommend. "
Very very nice host!!,1,czech-iso8859_2,en-en,Very very nice host!!
Very nice loft,1,czech-iso8859_2,en-en,Very nice loft
So nice house!,1,czech-iso8859_2,en-en,So nice house!
"je to v srdci Paříže , velmi čisté , vkusně zařízené , Khalid vždy ochotný poradit nebo s něčím pomoci - grocery obchod velmi blízko , vedlejší ulice každý den tržnice - restaurace všude okolo jako v celé Paříži. Tady se cítíte jako rozený Pařížan , Pigalle , Montmarte ,Sacre cour , Champs Elysees , Etoille ,park Monceou asi 15 minut chůze . Paříž si s pobytem u Dominique zamilujete",1,czech-iso8859_2,cs-en,"it's in the heart of Paris , very clean , tastefully decorated , Khalid always willing to advise or help with something - grocery store very close , the side of the street every day market - restaurants all around as in all of Paris. Here you feel like a born Parisian , Pigalle , Montmarte ,Sacre cour , Champs Elysees , Etoille ,park Monceou about 15 minutes walk . Paris, you stay with Dominique you'll love"
"Byt je mensi, ale utulny. Dobra dopravni dostupnost do centra. Kolem je trochu zivo, ale zase idealni na veceri v nejake mistni restauraci. V novi mi chybeli zavesy na zatazeni, svetlo z poulicni lampy osvetluje celou mistnost. Hostitelka byla moc mila a ochotne poradila. Doporucuji.",1,czech-iso8859_2,cs-en,"The apartment is a bit of an issue, but utulny. Good I access to the centre. Around it is a little ziva, but again ideal for a dinner in some local restaurant. In novi mi chybeli zavesy on zatazeni, the light from the poulicni lamps osvetluje the whole room. The hostess was very nice and ochotne advice. .."
Very Nice place to stay,1,czech-iso8859_2,en-en,Very Nice place to stay
"交通便利,步行至地铁站和C线很方便,去大铁塔和凡尔赛宫非常便利,到桥头的C线Javel站即可乘车｡四周商业发达,很多超市,还有一家中餐馆｡房间很大,厕所稍小,淋浴室需要更换窗帘,不然洗澡有些尴尬,好在窗外只是幽静的公园｡中国人可能稍微觉得羞涩｡主人很安静,虽然同住,但不影响客人,为人随和的小姑娘｡",1,czech-iso8859_2,zh-en,"The transportation is convenient,walk to the metro and the C line is very convenient,go to the big tower and the Palace of Versailles is very convenient,to the bridgehead C-line features clear station to ride home. Surrounded by commercial development,many supermarkets,there is also a Chinese restaurant available. The room was large,the toilet is slightly small,the shower room need to replace the curtains,or the bath a little awkward,fortunately the window just outside the secluded Park area. The Chinese may slightly feel shy as well. The owner is very quiet,although the same,but does not affect the guests,for the easy-going little girl as well."
Nice loud place,1,czech-iso8859_2,en-en,Nice loud place
Such a lovely place. Thank you very much !,1,czech-iso8859_2,en-en,Such a lovely place. Thank you very much !
"Perfektní lokalita za dostupnou cenu, je to v podstatě hotel, takže máte 24/7 přístup k hotelovým službám, kde nám ochotně vytiskli například vstupenky do muzea. Nevýhodou je ovšem společná koupelna a záchod na chodbě, takže si člověk neužije tolik soukromí, obzvláště v pobytech ve dvou.",1,czech-iso8859_2,cs-en,"Perfect location at an affordable price, it is basically a hotel, so you have 24/7 access to hotel services, where we gladly printed as tickets to the museum. The disadvantage is of course shared bathroom and toilet on the corridor, so that one enjoys so much privacy, particularly in the stays in two."
"pobyt zde byl krásný
jen malinko jsme zpočátku tápali kde najít v ulici ten pravý dům.",1,czech-iso8859_2,cs-en,"the stay here was lovely
just a little at first we floundered where to find the in the street the right house."
Very nice host.,1,czech-iso8859_2,en-en,Very nice host.
Výborná lokalita.,1,czech-iso8859_2,cs-en,Excellent location.
lovely,1,czech-iso8859_2,en-en,lovely
Best Place,1,czech-iso8859_2,en-en,Best Place
me gusto mucho,1,czech-iso8859_2,es-en,I liked it a lot
"Skvělá poloha ve městě, útulný byt a příjemná hostitelka.",1,czech-iso8859_2,cs-en,"Great location in town, cozy apartment and friendly hostess."
"집에 막 도착했을 때 개미 때가 집 안에 있었어요. 아마 창문 쪽에서 타고 올라온 것 같아요. 집안 개미를 모두 죽여도 계속 생겨서 힘들었는데 집안에서 살충제를 찾아서 그걸 뿌리니까 더 이상 나타나지 않았아요. 그 이후에는 하나도 없어서 괜찮았어요. 그 전 사람들이 냉장고를 조금 더럽게 써서 한번 정리와 청소를 하고 사용했었어야 했어요. 이 외는 너무나도 좋고 쾌적하고 시원하고 편안했습니다. 위치도 조용하고 적절했고, 호스트도 너무 친절히 잘 케어 해주었습니다. 추천해요. Such a nice place to stay :)",1,czech-iso8859_2,ko-en,"The House had just arrived Ant when inside the House. Perhaps the window side and ride in the back I guess. House ants to kill them all to continue in force they were in the home, pesticides to find it roots. no longer did not appear. After that one I was fine. It people fridge a little dirty so once clean and clean and clean, but had used had. Besides this is too good and pleasant and cool and comfortable. The location is also quiet and appropriate, the host so kind that. Recommended. Such a nice place to stay :)"
Hezké ubytování kousek od stanice metra. Na místě bylo vše co jsme potřebovali,1,czech-iso8859_2,cs-en,Nice accommodation not far from the metro station. The place was all we needed
"Typický malý pařížský byteček s veškerým vybavením, kouzlo orientu a k dispozici malá kuchyňská linka:) Čistá koupelna. Vlhké prostředí, plno věcí všude kolem ale uklizeno. Pro přespání a uvaření něčeho rychlého je dostačující. Dobré dopravní spojení všude kolem-kamkoliv. Komunikace s Jessicou perfektní, vše probíhalo podle instrukcí :)",1,czech-iso8859_2,cs-en,"A typical small parisian apartment with all the amenities, charm of the orient and the available little kitchen:) Clean bathroom. Humid environment, a lot of things all around but cleaned up. For sleep and cooking something quick is sufficient. Good transport links all around-anywhere. Communication with Jessica perfect, everything went according to the instructions :)"
Very nice host !thank you Chloe:),1,czech-iso8859_2,en-en,Very nice host !thank you Chloe:)
Very nice hosts.,1,czech-iso8859_2,en-en,Very nice hosts.
"Ubytování splnilo naše očekávání. Byt je čistý, prostorný, dobře vybavený, pohodlný, potěšila nás myčka i sušička. Okolí je příjemné, v blízkosti se nachází spousta restaurací, metro je také kousek.",1,czech-iso8859_2,cs-en,"The accommodation fulfilled our expectations. The apartment is clean, spacious, well equipped, comfortable, pleased with our dishwasher and dryer. The neighborhood is nice, near lots of restaurants, subway is also not far."
Daviduv apartmán je velice hezky a útulný.  David je skvělý a pečující  hostitel.,1,czech-iso8859_2,cs-en,Daviduv apartment is very nice and cozy. David is a great and caring host.
"Adamův byt má svůj osobitý styl a kouzlo, nachází se v bezpečné rezidenční čtvrti 3min. od samoobsluhy a 4min. od stanice metra Porte Dauphine. Adam velkoryse nabídl prostory svého bytu. Byt má příjemnou terasu a přímý vstup na střechu, ze které je vidět Eiffelovka:-)",1,czech-iso8859_2,cs-en,"Adam's apartment has its individual style and charm, situated in a safe residential area 3min. from self-service and 4min. from the metro station Porte Dauphine. Adam generously offered the premises of his apartment. The apartment has a pleasant terrace and direct access to the roof, from which you can see the Eiffel tower:-)"
"It’s a Hotel. Small, but nice Hotel. ",1,czech-iso8859_2,en-en,"It’s a Hotel. Small, but nice Hotel. "
Very Nice place !!,1,czech-iso8859_2,en-en,Very Nice place !!
"에펠탑을 볼 수 있는 샤이오궁을 도보로 5분이면 갈 수 있습니다. 동네도 매우 안전하다는 느낌을 받았습니다. 숙소에서 도보로 1분거리에 큰 마트가 있습니다. Jan은 매우 친절했습니다. 방은 6층에 있지만 엘리베이터가 있어서 매우 편리합니다. 다만, 파리의 여느 아파트가 그렇듯이 건물이 매우 낡았습니다. 샤워실이나 주방, 거실은 2층 아래에 있어서 사용하기가 불편합니다. 와이파이도 방에서는 가능하지 않고 아래층에 내려가야합니다. 그 외에, 침대의 길이가 다소 짧은 것 같습니다. 164cm인 제가 사용할때 딱 맞았기때문에 키가 큰 남성분에게는 작을 것 같네요. 종합적으로, 짧은 파리여행에 가성비 좋은 숙소인 것은 분명합니다.",1,czech-iso8859_2,ko-en,"The Eiffel Tower can see the Charles Palace a 5-minute walk away. The neighborhood is also very safe I felt. Accommodation 1 minute walk from big Mart. Jan is very friendly. The room is on the 6th floor but the Elevator was very convenient. However, Paris's apartment so the building is very old. Shower room or kitchen, the living room is 2 floors below in the to use discomfort. Wi-Fi also in the room is not possible and downstairs on my. In addition to that, the length of the bed is somewhat short. 164cm Inn I use when fit because of the tall men in the small things. Collectively, short in Paris in a good place is clear."
"Lokalita příjemná, v blízkém dosahu je metro, restaurace i bary také v blízkém dosahu. Hostitelka se s námi, ale bohužel nesetkala, ani při příjezdu ani při odjezdu. Komunikace, ale probíhala rychle a i předání klíčů v blízké lékárně bylo v pořádku. Nebyly k dispozici ručníky ani ložní prádlo a nešlo otevřít okno. 
Paříž je krásná, ale asi bychom už zvolili větší byt, než toto studio.",1,czech-iso8859_2,cs-en,"Location nice, in the middle reach of the metro, the restaurants and bars also in the middle range. Hostess with us, but unfortunately met, not on arrival nor on departure. Communication, but proceeded quickly and the handover of keys in the near the pharmacy was in order. Were not provided with towels or bedding and I couldn't open the window. 
Paris is beautiful, but I think we chose a bigger place than this studio."
Nice Place !,1,czech-iso8859_2,en-en,Nice Place !
Verry nice,1,czech-iso8859_2,en-en,Verry nice
"Nice place, nice neighborhood.",1,czech-iso8859_2,en-en,"Nice place, nice neighborhood."
"公寓在战神广场旁边,周围有超市,地铁站和公交站,生活很便利｡公寓两个人住足够了,有个小厨房｡LadyK很耐心,给了我们很多建议,最后还帮助我们寄存了行李｡在巴黎度过了非常美好的时光｡",1,czech-iso8859_2,zh-en,"Apartment on the Champ de Mars next to,around have supermarket,metro station and bus stops,life is very convenient area. Apartment for two people enough,have a small kitchen area. LadyK was very patient,gave us many suggestions,and finally also help us to storage the Luggage area. In Paris to spend a very nice time as well."
Nice stay~,1,czech-iso8859_2,en-en,Nice stay~
"Mariana je velice milá a vyšla nám vstříc ve všem co jsme potřebovali. Ubytování je moc hezké, čisté a moderně zařízené. Bylo tam vše co jsme potřebovali.Určitě se příště u Mariany opět ubytujeme. Stanice metra je od bytu pěšky asi 5min.a metrem do centra Paříže cesta trvá cca 20min. U stanice metra jsou potraviny Mini Carrefour otevřené do 23h., lékárna a další obchody. Kousek od bytu je pekárna. S ubytováním jsme byli moc spokojeni.",1,czech-iso8859_2,cs-en,"Mariana is very nice and came out to meet us in everything we needed. The accommodation is very nice, clean and modernly furnished. Everything was there what we needed.I'm sure next time in Mariana islands again, we will accommodate. There is a subway station from the apartment on foot in about 5min.and metro to central Paris the trip takes about 20min. The metro stations are foods Mini Carrefour open until 23h., pharmacy and other shops. Not far from the apartment is a bakery. With accommodation we were very satisfied."
"Ubytování u Mariany bylo skvělé. Byt byl čistý, tichý a stylově zařízený. Hostitelka se neustále zajímala jestli je vše v pořádku a nic nepotřebujeme. Lokalita není přímo v centru, ale poblíž je plno restaurací a obchodů a metrem jste v centru za 15 minut.",1,czech-iso8859_2,cs-en,"Accommodation at the Mariana islands was great. The apartment was clean, quiet and stylishly furnished. The hostess is constantly wondering if everything is fine and we don't need anything. Location is not directly in the center, but near plenty of restaurants and shops and the subway you're in the center in 15 minutes."
Very nice! No problem.,1,czech-iso8859_2,en-en,Very nice! No problem.
molt bé tot,1,czech-iso8859_2,ca-en,very well everything
As promised.,1,czech-iso8859_2,en-en,As promised.
Very nice你一定不會失望的!!!一切都很好,1,czech-iso8859_2,en-en,Very nice你一定不會失望的!!!一切都很好
Top notch host,1,czech-iso8859_2,en-en,Top notch host
Not a bad place to stay,1,czech-iso8859_2,en-en,Not a bad place to stay
Nice Host,1,czech-iso8859_2,en-en,Nice Host
Nice to stay,1,czech-iso8859_2,en-en,Nice to stay
"Ubytování bylo krásné nově vybavené, ale trošku horší postel(rozklásací gauč), který měl menší prohlubeň, ale dalo se to vydržet. Komunikace s hostitelkou byla výborná. Mohu jen doporučit. Byt se nachází asi 50m od zastávky metra a 20m od supermarketu takže vše výborné.",1,czech-iso8859_2,cs-en,"The accommodation was lovely, newly equipped, but a little worse bed(rozklásací couch), which had a smaller tray, but you could endure it. Communication with the hostess was excellent. I can only recommend. The apartment is located about 50m from a metro station and 20m from the supermarket so all good."
"Nice place to stay, very close to 艾菲尔铁塔",1,czech-iso8859_2,en-en,"Nice place to stay, very close to 艾菲尔铁塔"
"Úžasná poloha. Lepší, než jsme původně čekali. Hlavní v pěším dosahu. Super čtvrť. Příjemné ubytování.",1,czech-iso8859_2,cs-en,The amazing location. Better than we originally anticipated. The main within walking distance. Super neighborhood. Pleasant accommodation.
"Pobyt u Valerie jsem vybrala pro svého syna a jeho přítelkyni jako dárek k  narozeninám. Vrátili se moc šťastní a spokojení. Ubytování byli skvělé, jak svou lokalitou, tak bezproblémovou komunikací. Jako největší přednost vidím časovou flexibilitu při nočním příjezdu. Děkujeme moc za všechno, Valerie ☺️",1,czech-iso8859_2,cs-en,"Stay with Valerie I chose for my son and his girlfriend as a birthday gift. They came back very happy and satisfied. Accommodations were great, as its location and seamless communications. As the largest prefer to see time flexibility during night of arrival. Thank you very much for everything, Valerie ☺️"
So lovely house!,1,czech-iso8859_2,en-en,So lovely house!
Malo,1,czech-iso8859_2,bs-en,A little
