comments,N,lang,comment_in_english
노트르담 대성당 주변에 위치하고 있고 생재르맹 거리와 매우 인접합니다. 교통이 편리하고 엘레베이터 없는 4층이라 짐 들고 올라가는데 어려움이 있고 아파트가 작습니다. 그리고 화장실이 좁다는 단점이 있습니다.  하지만 위치도 좋고 두명이 사용하기에 적합한 곳입니다! 또한 호소트가 매우 친절합니다. 답변이 매우 빠른 편이며 불편한 사항이 있을 경우 즉각 조치를 취해줍니다.,1,estonian,Notre Dame Cathedral located in the surrounding and the current Germain Street and very close. The transportation is convenient and the Elevator have 4 layers load holding up the difficulty and the apartment is small. And the toilet is narrow. But the location is also good and two are appropriate to use where! Also the host is very friendly. Answers very fast and is uncomfortable if you are to take immediate action.
Just OK.,1,estonian,Just OK.
"très joli 3 pièces, 2 vraies chambres, une cuisine lumineuse et une petite terrasse merveilleuse!",1,estonian,"very nice 3 room, 2 true bedrooms, a kitchen light and a small terrace wonderful!"
"在巴黎而言是个不错的房源,交通还算方便,边上就是lidl超市,屋内生活用品也很齐全,但毕竟只是一个家庭的小屋,除了主人的一张大床外其他三个都是在儿童房的小床,5个人住时候感觉不太好安排",1,estonian,"In Paris is a nice room,the traffic is fairly convenient,on the edge is the lidl supermarket,the house supplies is also very full,but after all, just a family cottage,in addition to the owner of a large bed outside the other three are in the children's room, small bed,5 personal lives when feeling not so good arrangements"
"génial. juste génial...
",1,estonian,"awesome. just awesome...
"
지하철역하고 상점 가깝고 위험하지 않은 동네입니다. 그리고 주인인 Raul이 정말 친절해요!,1,estonian,"Subway station and shops close and not dangerous neighborhood. And the owner, Raul, this is really kind!"
일단 위치는 rer역도 가깝고 메트로도 걸어다닐만해요! 그리고 주택가라 그런지 안전했어요! 디즈니랑 축구경기 때문에 12시쯤 들어갔는데도 괜찮았습니다. 그리고 식기 도구나 그릇도 많아서 요리해먹기도 좋았구요. 집 자체도 비번에 열쇠에 2중 잠금이라 안전해요~ 집안도 2명이 있기에 적당했구요. 살짝 추웠는데 잘 껴입구 잤더니 괜찮았어요^^조용해서 방음도 좋습니다. 집도 깨끗하고 따뜻한물 진짜 잘나와요. 암튼 잘 쉬다갑니다,1,estonian,"Once the location of an rer station and Metro, also walk only! And housing is so safe. Disney love football because of the 12 hour but it was okay. And tableware tool or bowl from cooking and eat good. The house itself is also a password on the key 2 of the lock is as safe~ house 2 people are suitable. Slightly cold but cuddling is slept okay.^^for the next. House clean and warm water real well. Anyway, easy."
"메트로랑 굉장히 가깝고 근처에서 에펠탑을 꽤 크게 볼 수 있어서 그 점이 제일 매력적인것 같고 주거지로는 사실 부족한 것 같아요. 침대가 특히 그랬습니다. 그리고 따뜻한 물이 끊겨서 찬 물이 나와 한 겨울인데 찬 물에 씻어야 했어요 
주거보다는 메트로 근접성과 에펠탑 근처를 찾는다고 하시면 굉장히 만족하실 거고 주거공간에 대해 까다로운 편이시면 불편하실 수도 있습니다!",1,estonian,"With very close to the near from the Eiffel Tower to significantly be that the best attractive and residential with the fact that seems to be lacking. Beds especially, it was. And warm water cut off cold water and one winter I wash in cold water, I would have 
Housing than Metro proximity and the Eiffel Tower near the looking to very satisfied living and housing space for a difficult time if you are uncomfortable you can!"
"Good, Thanks",1,estonian,"Good, Thanks"
"位置很好,就在香街lauduree对面｡
屋子设施齐全,但空间略微有点小,适合一到两人入住｡",1,estonian,"The location is very good,right on Shannon Street lauduree across the room.
The house is fully equipped,but the space is slightly small,suitable for one to two person in a room."
"제가 이번 유럽여행중 만난 숙소중에 제일 맘에 들었습니다. 깨끗하고 화장실도 크고 좋았어요. 지하철도 가까워 주로  지하철을 이용해서 다녔구요. 주변에 슈퍼마켓도 2개나 있어서 편했습니다. 주인분도 친절하셨고 세심한 배려가 곳곳에 보이는 숙소였습니다. 
단점이 있다면 환기가 잘 안된다는 것과 라디에이터 때문에 큰 유리창 커튼을 닫질 못해요. 그래서 혹시 옆건물 위층에서 집안 내부를 볼수 있지않을까 걱정되는정도? 그외에는 정말 마음에 들었고 다음 파리에 다시 오게된다면 또 묵고싶은 숙소입니다!",1,estonian,"This time to Europe with a stay in a love hotel. Clean and the bathroom also large and good. The subway is also close to the main subway use went. Around supermarket 2 km. The ambiance, friendly and attention to detail is everywhere in this hostel. 
There is a downside to the good ventilation should be and the radiator because of the large glass window curtain to close the have. So perhaps next building, upstairs in the house to see the inside you can not worry about that. They really liked and the next in Paris, do come back if you or silence you want to stay."
hôte aimable et agréable,1,estonian,gracious host and nice
"일단 숙소 위치가 좋았어요 주변에 도보로 오분 내외로 지하철역도 많고 바로 앞에 까르푸 매장도 있어서 그때그때 필요한 물품 잘 살 수 있었어요 무엇보다 치안도 나쁘지 않아서 새벽 일찍 나가고 저녁 늦게 들어와도 문제 없이 잘 다녔네요
 그리고 깨끗하기도 굉장히 깨끗했어요!
문제는 마지막 날 나갔다 들어오니 샤워실이 배수관 문제로 역류해있더라구요ㅠㅠ
지금은  다  고쳐져 있을지 몰라도  저희는 조금  고생했습니다 ㅠㅠ",1,estonian,"Once the location has been great around five minutes walking to my subway station and right in front of Carrefour stores from time to time and necessary goods to live well. what's more security is also not bad at dawn early and late in the evening and no problem well attended.
And clean is also very clean.
The problem is that the last day went out into the shower drain pipe problems with reflux, which ... ㅠㅠ
Now fixed have to know that we did suffer a bit..... ㅠㅠ"
Belle nuit!,1,estonian,Beautiful night!
"Yasmine姐姐相當親切而熱心,給予我們許多實用的旅遊建議,房間既乾淨又漂亮,住處地點也非常方便,離大眾運輸工具只需幾分鐘的距離,是個100分的住所,物超所值~~",1,estonian,"Yasmine sister quite gracious and enthusiastic,giving us many useful travel advice,the room is both clean and beautiful,the accommodation location is also very convenient,away from the public transportation just few minutes distance,is a 100 points of accommodation,value for money~~"
"친절하게 직접 맞이해준 니콜라스와 멜리사에게 감사합니다. 
아파트는 메트로와 RER & 버스까지 편리한 교통환경 입니다. 
그럼에도 아파트와 그 주변은 조용합니다.
산책하기 좋은 공원이 바로 집앞에 있고 가까이에 수퍼마켓과 레스토랑들이 있습니다. 

아파트 내부도 청결하고 가재도구도 잘 구비되어 있었습니다. 저와 일행은 집안을 깨끗이 청소하고 닦은 후 집내부에서 신발을 신지 않고 편안하게 지낼수 있었습니다. 

훌륭한 숙소 덕분에 활기찬 여행이 가능했습니다. 
추천 합니다!",1,estonian,"Kindly direct right to Nicholas and Melissa to thank. 
The apartment is the metro and RER & buses and convenient transportation environment. 
Nevertheless, the apartment and its surroundings are quiet.
Walk to nice Park right at the house in front of and close to supermarket and restaurants. 

Inside the apartment is also clean and household well-equipped. Me and the house to clean and wipe the house from the inside and no shoes, and spend a relaxing time. 

Great stay, thanks to the vibrant travel was possible. 
Recommended!"
Ottima sistemaIone,1,estonian,Excellent sistemaIone
"离巴黎北站大概步行5min,为了赶一大早的飞机,从北站坐火车去机场,才选择的这家｡一开始以为厕所什么的,是一层楼共有的｡结果打开门,房间有独立卫浴,床铺也干净整洁!棒!",1,estonian,"From Paris North Station probably walk 5min,in order to catch early in the morning of the aircraft,from North Station take the train to the airport,only a selection of this area. Thought the toilet or something,is a one-storey a total. The results open the door,the room has independent bathroom,bed also clean and neat! Stick!"
숙소 위치도 에펠탑이랑 가깝고 일찍 체크인도 요청했는데 해줬어요 친구가 아파서  체크인 시간보다 조금 늦게 도착했는데 웃으면서 반겨줘서 너무 고마웠습니다 ㅎㅎ 체크아웃날도 여섯시 비행기였는데 열두시에서 세시까지 체크아웃 시간도 늘려줘서 덕분에 짐 두고 마지막날도 잘 돌아다녔어요. 숙소도 너무 예쁘고 근처에 마트랑 음식점도 많아서 편히 다녔습니다! 나중에 파리가면 또 갈거에요,1,estonian,"The hostel location, the Eiffel Tower, enjoy Early Check-In request, had told me friend is sick in the check-in time than a little late arriving was laughing over me in too was..... ㅎㅎ check-out day six time the plane was all in until check-out time is also to increase my thanks to Jim two and the last day well back. The hostel is also so pretty and my love of food from the city attended. Later Paris is also going on."
Thanks Jalil.,1,estonian,Thanks Jalil.
"숙소가 있는 동네가 안전한 것 같아서 좋았고, 가까이에 큰 마트들과 빵집이 있어서 너무 좋았습니다. 지하철이나 특히 버스를 이용할 때 편리했습니다. 집은 깨끗했고 예상보다 훨씬 넓어서 편하게 사용했습니다. 따뜻한 물도 잘 나왔습니다. 엘리베이터가 없어서 짐을 나르기가 조금 힘들었지만 유럽 숙소 대부분이 엘리베이터가 없었다는 걸 감안하면 이 부분 빼고는 완벽한 숙소였습니다!",1,estonian,"The hostel has a neighborhood that is safe like good, close to big Mart and bakery are good too. Subway or especially when using buses was convenient. The house is clean and had expected, much wider than in use. Warm water works great. There is no Elevator in the load to carry is a little tough, but Europe is the perfect place for the most part, this Elevator had no a while, when this part except the perfect accommodation."
"这是一个在二区的阁楼｡因为之前没有住过阁楼,所以这间房子比我想象中要小和窄｡并且洗手间(不通风)在卧室对面(隔着一条走廊),多少有一点不方便｡另外,电梯只能到第六层,所以你需要爬一层楼,然后穿过非常长的走廊才能到房间｡但是,阁楼在最顶层,所以能看到非常好的风景,特别是在晚上的时候,月光很美｡另外,房屋沿街,还算比较安静｡

地理位置特别好,周围餐馆､超市一应俱全｡去景点基本可以步行(卢浮宫15min 歌剧院10min 去哪都比较方便)",1,estonian,"This is one of the two area attic area. Because before did not live through the loft,so this house than I imagined to be small and narrow areas. And the bathroom(not air)in the bedroom opposite(across a corridor),how much a little convenient House. In addition,the Elevator only to the sixth layer,so you need to climb one floor,and then through the very long hallway to get to rooms. However,the attic on the top floor,so you can see very good scenery,especially at night time,the moonlight is beautiful as well. In addition,houses along the street,fairly quiet area.

The location is particularly good,around restaurants, and supermarkets galore and great views. To attractions can walk(Louvre 15min Opera House 10min to go which are more convenient)"
"주인언니 정말 친절하셨구 숙소 상태는 말할것도 없이 좋았습니다! 주변 맛집이나 스팟추천도 해주셔서 정말 현지인처럼 잘 지냈어요ㅠㅠ 숙소위치도 치안이 좋아서 밤늦게 들어가도 안전했고 에펠,뮤지엄 등 명소랑 다 가까웠습니다!최고체고bbbbb",1,estonian,"The main advice really friendly and taking place state that it was good. Restaurants around or spot recommendation, even the local like Well I spent ㅠㅠ accommodation for also, security is like at late at night is safe to enter and had the Eiffel,Museum with attractions such as the close.The best body for a whole day"
Très bon accueil et joli petit nid douillet.,1,estonian,Very good reception and nice small cozy nest.
"Mai의 공간은 소개되어진 사진과 같았어요. 수퍼도 근처에 있었고 69번 버스가 근처에 있어 관광지 가기도 편했어요. 
근데 방음이 좀 안되는 편이에요. 하지만 적극추천합니다!",1,estonian,"Mai's space is introduced with a photo and was like. Super near the were in the 69 bus near the tourist families. 
But then some are. But.!"
Un joli nid calme et paisible. Merci Julie,1,estonian,A nice nest quiet and peaceful. Thank You Julie
Thanks Kate,1,estonian,Thanks Kate
Just Paradise !,1,estonian,Just Paradise !
